"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","20.15","19.89","20.27","19.89","183.39K","1.77%"
"2022년 05월 26일","19.80","19.90","20.06","19.68","243.41K","-0.60%"
"2022년 05월 25일","19.92","19.45","19.93","19.40","271.08K","2.15%"
"2022년 05월 24일","19.50","19.32","19.50","18.98","166.07K","0.88%"
"2022년 05월 23일","19.33","19.20","19.40","18.98","179.52K","1.68%"
"2022년 05월 20일","19.01","19.23","19.23","18.67","225.57K","0.53%"
"2022년 05월 19일","18.91","19.28","19.50","18.88","260.04K","-3.72%"
"2022년 05월 18일","19.64","20.26","20.26","19.57","280.72K","-3.20%"
"2022년 05월 17일","20.29","20.22","20.34","20.04","224.76K","2.53%"
"2022년 05월 16일","19.79","19.40","19.85","19.35","225.00K","2.22%"
"2022년 05월 13일","19.36","18.89","19.40","18.68","287.43K","3.70%"
"2022년 05월 12일","18.67","18.70","18.79","18.23","294.48K","-0.16%"
"2022년 05월 11일","18.70","18.78","19.32","18.61","284.41K","-0.48%"
"2022년 05월 10일","18.79","19.35","19.50","18.60","371.97K","-1.98%"
"2022년 05월 09일","19.17","20.24","20.32","19.08","519.05K","-6.21%"
"2022년 05월 06일","20.44","20.46","20.67","20.19","217.62K","-0.24%"
"2022년 05월 05일","20.49","21.22","21.22","20.33","231.04K","-4.12%"
"2022년 05월 04일","21.37","21.00","21.37","20.78","192.42K","1.81%"
"2022년 05월 03일","20.99","20.78","21.18","20.68","164.01K","1.21%"
"2022년 05월 02일","20.74","21.09","21.30","20.45","356.35K","-1.43%"
"2022년 04월 29일","21.04","21.94","21.94","20.99","307.77K","-4.10%"
