"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","123.28","120.09","123.37","119.14","1.81M","2.16%"
"2022년 05월 26일","120.67","120.05","121.77","118.72","1.70M","1.17%"
"2022년 05월 25일","119.27","117.22","119.69","117.22","1.76M","1.31%"
"2022년 05월 24일","117.73","115.69","118.27","114.08","1.93M","0.65%"
"2022년 05월 23일","116.97","114.15","117.21","112.07","2.04M","3.20%"
"2022년 05월 20일","113.34","114.59","116.55","110.46","1.73M","-0.08%"
"2022년 05월 19일","113.43","111.38","115.83","111.38","1.85M","-0.67%"
"2022년 05월 18일","114.19","118.63","119.43","111.94","1.98M","-3.53%"
"2022년 05월 17일","118.37","118.00","119.18","116.97","1.54M","1.20%"
"2022년 05월 16일","116.97","114.74","118.86","114.50","2.20M","2.36%"
"2022년 05월 13일","114.27","111.00","114.76","110.56","2.10M","5.42%"
"2022년 05월 12일","108.39","109.35","109.43","104.93","2.12M","-1.19%"
"2022년 05월 11일","109.69","107.84","112.86","107.52","3.20M","3.71%"
"2022년 05월 10일","105.77","107.96","110.42","102.62","2.84M","-0.90%"
"2022년 05월 09일","106.73","114.57","115.30","105.79","5.19M","-8.97%"
"2022년 05월 06일","117.25","111.64","117.33","108.73","3.30M","7.01%"
"2022년 05월 05일","109.57","112.45","112.53","106.05","1.80M","-1.72%"
"2022년 05월 04일","111.49","109.16","111.61","106.97","1.96M","4.33%"
"2022년 05월 03일","106.86","102.95","107.33","102.51","1.90M","4.38%"
"2022년 05월 02일","102.38","101.68","103.47","100.02","1.71M","-0.67%"
