"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","13.12","13.09","13.15","12.89","55.01K","0.54%"
"2022년 05월 26일","13.05","13.04","13.08","12.95","47.26K","1.01%"
"2022년 05월 25일","12.92","12.89","13.10","12.79","80.58K","0.47%"
"2022년 05월 24일","12.86","12.83","12.86","12.50","82.16K","0.39%"
"2022년 05월 23일","12.81","12.82","12.97","12.72","98.92K","1.51%"
"2022년 05월 20일","12.62","12.70","12.82","12.40","150.39K","0.16%"
"2022년 05월 19일","12.60","12.73","12.84","12.58","134.49K","-2.25%"
"2022년 05월 18일","12.89","13.05","13.05","12.46","222.57K","-1.23%"
"2022년 05월 17일","13.05","12.98","13.13","12.90","145.73K","1.79%"
"2022년 05월 16일","12.82","12.61","12.86","12.52","256.38K","1.18%"
"2022년 05월 13일","12.67","12.84","12.86","12.62","84.12K","-1.02%"
"2022년 05월 12일","12.80","12.74","12.82","12.54","89.33K","0.39%"
"2022년 05월 11일","12.75","12.83","12.98","12.62","77.07K","-0.31%"
"2022년 05월 10일","12.79","12.94","13.09","12.63","85.27K","-2.22%"
"2022년 05월 09일","13.08","12.90","13.18","12.85","109.96K","0.85%"
"2022년 05월 06일","12.97","13.12","13.17","12.85","108.38K","-1.07%"
"2022년 05월 05일","13.11","13.22","13.28","12.89","94.83K","-1.35%"
"2022년 05월 04일","13.29","13.03","13.34","12.91","108.60K","2.63%"
"2022년 05월 03일","12.95","13.00","13.19","12.89","104.92K","-0.31%"
"2022년 05월 02일","12.99","13.16","13.35","12.93","162.61K","-0.76%"
"2022년 04월 29일","13.09","13.48","13.63","13.01","284.35K","-2.82%"
