"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.33","5.58","5.73","5.03","269.25K","-5.83%"
"2022년 05월 26일","5.66","5.65","5.91","5.55","260.76K","-0.35%"
"2022년 05월 25일","5.68","5.61","5.85","5.52","107.07K","1.97%"
"2022년 05월 24일","5.57","6.06","6.07","5.56","70.43K","-8.09%"
"2022년 05월 23일","6.06","6.25","6.25","5.86","82.34K","-2.42%"
"2022년 05월 20일","6.21","5.68","6.22","5.55","103.70K","8.95%"
"2022년 05월 19일","5.70","5.95","5.95","5.51","111.38K","-5.00%"
"2022년 05월 18일","6.00","5.84","6.00","5.63","73.44K","0.17%"
"2022년 05월 17일","5.99","5.60","6.00","5.60","98.14K","8.71%"
"2022년 05월 16일","5.51","6.04","6.24","5.47","206.59K","-8.17%"
"2022년 05월 13일","6.00","6.62","6.62","5.48","724.32K","-9.23%"
"2022년 05월 12일","6.61","6.54","6.74","6.43","16.36K","-1.49%"
"2022년 05월 11일","6.71","6.70","6.71","6.36","41.57K","3.23%"
"2022년 05월 10일","6.50","5.78","6.54","5.78","68.08K","11.68%"
"2022년 05월 09일","5.82","5.49","5.82","5.49","15.31K","5.82%"
"2022년 05월 06일","5.50","6.06","6.13","5.30","72.34K","-9.24%"
"2022년 05월 05일","6.06","5.91","6.17","5.91","16.69K","2.54%"
"2022년 05월 04일","5.91","6.01","6.10","5.84","80.45K","1.37%"
"2022년 05월 03일","5.83","5.94","6.17","5.52","46.43K","-1.19%"
"2022년 05월 02일","5.90","6.14","6.17","5.78","28.26K","-2.96%"
"2022년 04월 29일","6.08","6.27","6.38","6.08","31.01K","-2.25%"
