"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","198.18","195.75","199.30","193.95","1.04M","-2.21%"
"2022년 05월 23일","202.66","202.09","203.61","197.69","701.69K","1.58%"
"2022년 05월 20일","199.51","199.79","201.63","195.21","910.57K","0.40%"
"2022년 05월 19일","198.72","194.78","201.28","191.07","956.96K","1.70%"
"2022년 05월 18일","195.40","201.95","202.49","194.53","1.07M","-4.33%"
"2022년 05월 17일","204.24","205.15","205.60","200.66","809.31K","0.91%"
"2022년 05월 16일","202.39","203.36","204.13","199.00","742.78K","-0.70%"
"2022년 05월 13일","203.82","204.78","209.39","202.29","1.39M","-0.00%"
"2022년 05월 12일","203.83","197.10","208.00","197.10","1.56M","2.43%"
"2022년 05월 11일","199.00","203.66","207.38","198.64","1.10M","-2.98%"
"2022년 05월 10일","205.12","206.39","208.63","199.84","1.40M","0.93%"
"2022년 05월 09일","203.22","210.89","213.51","202.38","1.74M","-5.26%"
"2022년 05월 06일","214.51","213.87","219.51","210.21","1.31M","0.03%"
"2022년 05월 05일","214.44","219.58","221.40","212.27","1.27M","-3.56%"
"2022년 05월 04일","222.35","213.01","223.34","211.85","1.79M","4.03%"
"2022년 05월 03일","213.74","228.55","230.00","210.62","4.01M","-14.52%"
"2022년 05월 02일","250.04","251.00","253.24","244.91","1.57M","-1.04%"
"2022년 04월 29일","252.67","263.01","264.52","251.86","1.08M","-4.06%"
"2022년 04월 28일","263.35","259.49","264.27","256.59","464.71K","2.55%"
"2022년 04월 27일","256.79","253.91","258.58","253.49","575.44K","1.82%"
"2022년 04월 26일","252.21","259.37","260.52","252.03","752.83K","-3.48%"
"2022년 04월 25일","261.31","259.11","261.77","252.49","613.92K","0.30%"
