"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.386","1.370","1.400","1.345","34.28K","0.41%"
"2022년 05월 26일","1.380","1.370","1.380","1.330","4.46K","1.10%"
"2022년 05월 25일","1.365","1.342","1.390","1.320","10.06K","1.40%"
"2022년 05월 24일","1.346","1.350","1.390","1.320","11.20K","-2.45%"
"2022년 05월 23일","1.380","1.352","1.387","1.350","3.64K","5.34%"
"2022년 05월 20일","1.310","1.391","1.391","1.310","6.27K","-6.43%"
"2022년 05월 19일","1.400","1.350","1.400","1.340","5.92K","4.48%"
"2022년 05월 18일","1.340","1.366","1.400","1.340","9.11K","-2.90%"
"2022년 05월 17일","1.380","1.450","1.450","1.380","33.83K","0.00%"
"2022년 05월 16일","1.380","1.260","1.410","1.236","71.57K","9.52%"
"2022년 05월 13일","1.260","1.190","1.280","1.169","72.44K","11.09%"
"2022년 05월 12일","1.134","1.116","1.190","1.073","66.86K","6.00%"
"2022년 05월 11일","1.070","1.100","1.100","1.050","18.84K","1.90%"
"2022년 05월 10일","1.050","1.070","1.100","1.050","8.74K","-2.57%"
"2022년 05월 09일","1.078","1.080","1.088","1.063","22.01K","-1.12%"
"2022년 05월 06일","1.090","1.123","1.123","1.070","9.07K","-2.48%"
"2022년 05월 05일","1.118","1.129","1.150","1.100","11.26K","-2.81%"
"2022년 05월 04일","1.150","1.150","1.200","1.130","16.81K","3.60%"
"2022년 05월 03일","1.110","1.163","1.163","1.110","8.89K","-4.72%"
"2022년 05월 02일","1.165","1.150","1.192","1.130","5.56K","2.19%"
"2022년 04월 29일","1.140","1.140","1.185","1.120","3.55K","-2.56%"
