"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.890","1.820","1.890","1.780","2.92M","5.00%"
"2022년 05월 26일","1.800","1.890","1.920","1.790","1.73M","-3.74%"
"2022년 05월 25일","1.870","1.830","1.920","1.810","2.35M","1.08%"
"2022년 05월 24일","1.850","1.940","1.980","1.840","1.54M","-6.57%"
"2022년 05월 23일","1.980","2.060","2.060","1.980","1.43M","-1.49%"
"2022년 05월 20일","2.010","2.150","2.185","1.970","1.92M","-5.19%"
"2022년 05월 19일","2.120","2.130","2.185","2.090","1.72M","-0.93%"
"2022년 05월 18일","2.140","2.160","2.200","2.090","2.34M","-3.17%"
"2022년 05월 17일","2.210","2.110","2.220","2.090","1.65M","7.80%"
"2022년 05월 16일","2.050","1.960","2.140","1.935","1.28M","4.59%"
"2022년 05월 13일","1.960","1.900","2.020","1.865","1.65M","6.52%"
"2022년 05월 12일","1.840","1.830","1.960","1.800","1.74M","-1.60%"
"2022년 05월 11일","1.870","2.060","2.060","1.860","2.06M","-9.66%"
"2022년 05월 10일","2.070","2.080","2.120","1.930","2.60M","5.08%"
"2022년 05월 09일","1.970","2.190","2.205","1.960","2.53M","-11.26%"
"2022년 05월 06일","2.220","2.360","2.405","2.205","2.42M","-8.26%"
"2022년 05월 05일","2.420","2.600","2.710","2.400","1.93M","-8.33%"
"2022년 05월 04일","2.640","2.450","2.675","2.440","2.04M","6.45%"
"2022년 05월 03일","2.480","2.450","2.510","2.425","2.25M","0.81%"
"2022년 05월 02일","2.460","2.370","2.480","2.350","1.82M","4.24%"
"2022년 04월 29일","2.360","2.440","2.530","2.360","1.03M","-3.67%"
