"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","41.66","41.08","42.30","40.23","8.30M","2.06%"
"2022년 05월 19일","40.82","39.48","41.90","39.33","7.23M","0.91%"
"2022년 05월 18일","40.45","43.41","43.48","39.78","8.69M","-6.24%"
"2022년 05월 17일","43.14","42.87","43.46","42.39","6.46M","1.72%"
"2022년 05월 16일","42.41","41.36","43.38","41.26","9.08M","3.06%"
"2022년 05월 13일","41.15","39.26","41.92","39.25","8.71M","8.20%"
"2022년 05월 12일","38.03","37.88","39.03","36.87","10.28M","-0.70%"
"2022년 05월 11일","38.30","38.39","40.60","38.05","10.21M","2.46%"
"2022년 05월 10일","37.38","38.21","39.48","36.12","11.88M","-0.40%"
"2022년 05월 09일","37.53","43.13","43.13","37.35","13.35M","-14.92%"
"2022년 05월 06일","44.11","41.98","44.17","41.13","9.50M","6.80%"
"2022년 05월 05일","41.30","44.83","45.25","40.68","15.62M","-8.63%"
"2022년 05월 04일","45.20","43.97","45.27","42.21","10.15M","6.30%"
"2022년 05월 03일","42.52","40.64","42.96","40.58","9.09M","4.70%"
"2022년 05월 02일","40.61","40.31","41.10","39.18","10.66M","-0.78%"
"2022년 04월 29일","40.93","41.54","42.63","40.67","12.96M","-1.25%"
"2022년 04월 28일","41.45","40.48","41.97","38.92","7.23M","3.70%"
"2022년 04월 27일","39.97","38.84","40.33","38.11","10.21M","3.50%"
"2022년 04월 26일","38.62","39.20","39.97","38.49","9.97M","-1.20%"
"2022년 04월 25일","39.09","39.08","39.34","36.99","9.80M","-3.98%"
"2022년 04월 22일","40.71","41.78","42.69","40.47","8.77M","-3.51%"
