"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","195.95","192.62","197.59","192.38","2.42M","0.79%"
"2022년 05월 23일","194.42","188.56","194.65","187.60","2.94M","3.64%"
"2022년 05월 20일","187.60","197.96","199.00","183.25","4.57M","-6.82%"
"2022년 05월 19일","201.33","199.44","205.39","193.17","3.69M","-0.46%"
"2022년 05월 18일","202.26","210.37","210.76","196.49","5.49M","-11.11%"
"2022년 05월 17일","227.55","226.11","228.98","223.08","2.23M","-2.83%"
"2022년 05월 16일","234.17","233.48","235.68","230.81","1.04M","0.79%"
"2022년 05월 13일","232.33","233.33","233.78","229.42","1.63M","0.20%"
"2022년 05월 12일","231.86","229.11","233.65","228.38","2.38M","1.53%"
"2022년 05월 11일","228.37","228.29","232.46","227.07","1.62M","0.38%"
"2022년 05월 10일","227.50","233.33","235.36","226.71","1.68M","-1.67%"
"2022년 05월 09일","231.37","232.83","237.00","230.65","2.00M","-0.94%"
"2022년 05월 06일","233.56","230.98","235.27","230.32","2.53M","-0.03%"
"2022년 05월 05일","233.64","241.18","241.76","231.63","1.58M","-3.42%"
"2022년 05월 04일","241.91","237.89","242.28","236.16","1.40M","2.09%"
"2022년 05월 03일","236.96","238.40","239.56","235.39","1.18M","0.33%"
"2022년 05월 02일","236.17","238.70","239.28","232.32","1.68M","-0.57%"
"2022년 04월 29일","237.53","245.09","245.37","237.09","1.99M","-3.67%"
"2022년 04월 28일","246.58","245.68","247.84","242.55","1.23M","1.26%"
"2022년 04월 27일","243.50","244.58","247.39","242.99","1.37M","-0.61%"
"2022년 04월 26일","245.00","246.71","250.09","245.00","1.47M","-1.40%"
"2022년 04월 25일","248.49","248.81","249.76","244.55","1.85M","-0.13%"
