"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.11","5.92","6.31","5.89","302.05K","4.62%"
"2022년 05월 26일","5.84","5.88","5.94","5.79","248.79K","0.86%"
"2022년 05월 25일","5.79","5.42","5.90","5.42","254.89K","4.89%"
"2022년 05월 24일","5.52","5.28","5.54","5.18","341.44K","3.18%"
"2022년 05월 23일","5.35","5.31","5.43","5.21","243.71K","0.75%"
"2022년 05월 20일","5.31","5.81","5.84","5.23","493.59K","-6.02%"
"2022년 05월 19일","5.65","5.25","5.72","5.25","419.37K","5.61%"
"2022년 05월 18일","5.35","5.61","5.61","5.20","529.78K","-4.12%"
"2022년 05월 17일","5.58","5.03","5.62","5.03","929.40K","11.38%"
"2022년 05월 16일","5.01","5.06","5.06","4.80","661.57K","0.00%"
"2022년 05월 13일","5.01","5.36","5.44","4.98","710.72K","-5.47%"
"2022년 05월 12일","5.30","5.03","5.42","4.96","609.35K","3.72%"
"2022년 05월 11일","5.11","5.53","5.53","4.92","624.70K","-5.89%"
"2022년 05월 10일","5.43","6.40","6.40","5.23","958.20K","-16.33%"
"2022년 05월 09일","6.49","6.40","6.65","6.26","284.35K","-0.76%"
"2022년 05월 06일","6.54","6.72","6.75","6.37","203.08K","-1.51%"
"2022년 05월 05일","6.64","6.94","6.95","6.49","245.69K","-5.01%"
"2022년 05월 04일","6.99","6.74","7.01","6.73","187.50K","4.48%"
"2022년 05월 03일","6.69","6.75","6.81","6.61","229.71K","0.30%"
"2022년 05월 02일","6.67","6.78","6.83","6.46","355.74K","-1.91%"
"2022년 04월 29일","6.80","6.78","7.10","6.72","223.45K","-0.29%"
