"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","71.71","69.88","71.81","69.59","1.63M","2.99%"
"2022년 05월 23일","69.63","69.76","69.92","68.73","1.55M","1.16%"
"2022년 05월 20일","68.83","69.34","69.39","68.20","2.14M","-0.55%"
"2022년 05월 19일","69.21","68.71","69.42","68.15","1.68M","0.45%"
"2022년 05월 18일","68.90","69.55","69.67","68.74","1.57M","-0.59%"
"2022년 05월 17일","69.31","69.28","69.50","68.25","1.38M","0.33%"
"2022년 05월 16일","69.08","69.72","69.76","68.82","1.90M","-0.53%"
"2022년 05월 13일","69.45","69.10","69.67","68.44","2.44M","1.27%"
"2022년 05월 12일","68.58","68.60","69.05","67.71","2.88M","0.00%"
"2022년 05월 11일","68.58","68.21","69.72","68.15","1.34M","0.44%"
"2022년 05월 10일","68.28","69.15","70.20","67.66","1.88M","-1.30%"
"2022년 05월 09일","69.18","67.45","69.69","67.19","2.06M","2.11%"
"2022년 05월 06일","67.75","67.20","68.01","66.92","2.06M","0.40%"
"2022년 05월 05일","67.48","68.21","68.52","66.99","1.37M","-1.98%"
"2022년 05월 04일","68.84","67.53","69.00","67.48","2.25M","2.00%"
"2022년 05월 03일","67.49","67.98","69.17","67.39","2.11M","-0.46%"
"2022년 05월 02일","67.80","69.16","69.56","67.22","1.97M","-1.30%"
"2022년 04월 29일","68.69","70.52","70.60","68.55","2.11M","-3.08%"
"2022년 04월 28일","70.87","70.37","71.09","69.76","2.04M","0.94%"
"2022년 04월 27일","70.21","70.40","71.21","69.89","1.39M","-0.24%"
"2022년 04월 26일","70.38","70.23","71.46","70.23","1.59M","-0.30%"
"2022년 04월 25일","70.59","71.80","72.14","69.94","2.95M","-1.63%"
