"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","37.63","36.78","37.65","36.31","1.62M","2.67%"
"2022년 05월 26일","36.65","37.17","37.85","36.56","1.62M","-0.57%"
"2022년 05월 25일","36.86","36.96","37.75","35.93","1.60M","-0.67%"
"2022년 05월 24일","37.11","39.02","39.52","36.99","1.09M","-5.98%"
"2022년 05월 23일","39.47","39.53","39.87","38.90","1.30M","-0.05%"
"2022년 05월 20일","39.49","39.43","39.79","38.20","767.24K","0.92%"
"2022년 05월 19일","39.13","38.01","39.38","37.70","1.16M","1.93%"
"2022년 05월 18일","38.39","37.70","39.14","37.69","1.14M","-0.93%"
"2022년 05월 17일","38.75","37.33","38.91","37.12","1.13M","5.87%"
"2022년 05월 16일","36.60","36.06","37.08","35.88","590.41K","1.44%"
"2022년 05월 13일","36.08","35.71","36.66","35.12","910.69K","2.73%"
"2022년 05월 12일","35.12","32.62","35.13","32.62","1.47M","6.33%"
"2022년 05월 11일","33.03","33.72","34.91","32.79","1.61M","-3.28%"
"2022년 05월 10일","34.15","32.75","34.46","32.60","1.76M","7.69%"
"2022년 05월 09일","31.71","35.34","35.52","31.46","1.64M","-12.64%"
"2022년 05월 06일","36.30","37.29","37.65","36.08","942.67K","-4.60%"
"2022년 05월 05일","38.05","39.58","39.58","37.47","914.92K","-3.87%"
"2022년 05월 04일","39.58","38.73","39.75","37.39","809.15K","2.81%"
"2022년 05월 03일","38.50","38.27","38.74","37.79","741.58K","0.34%"
"2022년 05월 02일","38.37","36.61","38.41","36.55","1.08M","4.38%"
"2022년 04월 29일","36.76","38.50","38.54","36.58","1.70M","-7.05%"
