"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.700","3.450","3.700","3.395","11.36K","6.94%"
"2022년 05월 26일","3.460","3.540","3.578","3.340","14.13K","-2.54%"
"2022년 05월 25일","3.550","3.380","3.600","3.363","10.19K","0.00%"
"2022년 05월 24일","3.550","3.450","3.590","3.110","11.49K","0.00%"
"2022년 05월 23일","3.550","3.200","3.610","3.090","25.40K","11.29%"
"2022년 05월 20일","3.190","3.210","3.370","3.155","44.44K","3.57%"
"2022년 05월 19일","3.080","3.060","3.080","3.040","3.73K","0.33%"
"2022년 05월 18일","3.070","2.990","3.220","2.990","19.50K","1.32%"
"2022년 05월 17일","3.030","3.020","3.085","2.990","44.85K","0.66%"
"2022년 05월 16일","3.010","3.160","3.164","3.010","13.30K","-3.53%"
"2022년 05월 13일","3.120","3.020","3.181","3.001","37.92K","3.65%"
"2022년 05월 12일","3.010","3.160","3.160","3.010","20.51K","-9.34%"
"2022년 05월 11일","3.320","3.380","3.385","3.320","34.86K","-1.78%"
"2022년 05월 10일","3.380","3.370","3.382","3.270","6.26K","0.00%"
"2022년 05월 09일","3.380","3.500","3.510","3.300","15.64K","-3.43%"
"2022년 05월 06일","3.500","3.821","3.821","3.500","3.13K","-3.85%"
"2022년 05월 05일","3.640","3.554","3.740","3.554","2.21K","-3.19%"
"2022년 05월 04일","3.760","3.710","4.000","3.650","18.36K","5.32%"
"2022년 05월 03일","3.570","3.585","3.870","3.570","36.64K","-0.83%"
"2022년 05월 02일","3.600","3.580","3.690","3.536","22.28K","-2.17%"
"2022년 04월 29일","3.680","3.650","3.740","3.615","8.96K","0.00%"
