"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","13.700","13.520","13.835","13.270","97.51K","2.32%"
"2022년 05월 26일","13.390","13.300","13.730","13.170","147.04K","1.52%"
"2022년 05월 25일","13.190","12.880","13.323","12.840","127.67K","2.33%"
"2022년 05월 24일","12.890","12.450","13.020","12.130","150.72K","2.30%"
"2022년 05월 23일","12.600","12.790","13.060","12.310","164.61K","-0.79%"
"2022년 05월 20일","12.700","12.430","13.120","12.390","139.13K","2.58%"
"2022년 05월 19일","12.380","13.550","13.780","12.230","109.06K","-9.57%"
"2022년 05월 18일","13.690","14.410","14.510","13.625","104.80K","-5.00%"
"2022년 05월 17일","14.410","13.780","14.658","13.780","201.22K","5.88%"
"2022년 05월 16일","13.610","13.660","14.000","13.390","133.48K","-0.07%"
"2022년 05월 13일","13.620","13.460","14.050","13.370","180.55K","3.26%"
"2022년 05월 12일","13.190","14.350","14.445","12.670","270.17K","-8.78%"
"2022년 05월 11일","14.460","14.780","14.940","14.340","207.42K","-1.43%"
"2022년 05월 10일","14.670","15.000","15.000","14.020","273.78K","-2.78%"
"2022년 05월 09일","15.090","14.010","15.470","13.600","486.92K","7.71%"
"2022년 05월 06일","14.010","14.100","14.270","13.690","159.89K","0.07%"
"2022년 05월 05일","14.000","13.790","14.100","13.050","139.97K","0.57%"
"2022년 05월 04일","13.920","13.610","14.125","13.510","446.36K","1.75%"
"2022년 05월 03일","13.680","12.010","13.690","12.010","538.86K","14.00%"
"2022년 05월 02일","12.000","11.400","12.080","11.268","239.24K","5.26%"
"2022년 04월 29일","11.400","11.620","12.114","11.300","93.90K","-2.56%"
