"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","14.470","14.010","14.600","14.010","1.44K","0.49%"
"2022년 05월 26일","14.400","14.500","14.500","14.250","1.36K","-0.86%"
"2022년 05월 25일","14.525","14.490","14.652","14.490","7.14K","0.17%"
"2022년 05월 24일","14.500","14.940","14.950","14.010","1.43K","1.75%"
"2022년 05월 23일","14.250","14.550","14.550","14.087","1.75K","0.49%"
"2022년 05월 20일","14.180","14.240","14.850","14.020","0.86K","-1.80%"
"2022년 05월 19일","14.440","14.135","14.440","14.135","0.24K","-3.35%"
"2022년 05월 18일","14.940","14.940","14.940","14.940","-","1.73%"
"2022년 05월 17일","14.686","14.600","14.686","14.600","0.42K","3.35%"
"2022년 05월 16일","14.210","13.700","14.428","13.700","1.44K","2.23%"
"2022년 05월 13일","13.900","14.790","14.790","13.875","1.19K","0.23%"
"2022년 05월 12일","13.868","13.500","14.750","12.905","20.34K","0.49%"
"2022년 05월 11일","13.800","14.550","14.960","13.500","18.76K","-7.94%"
"2022년 05월 10일","14.990","15.010","15.460","14.656","10.11K","-1.67%"
"2022년 05월 09일","15.244","15.450","15.490","15.035","4.60K","-4.01%"
"2022년 05월 05일","15.880","16.320","16.350","15.880","6.51K","-0.44%"
"2022년 05월 04일","15.950","15.497","16.000","15.497","1.64K","-0.87%"
"2022년 05월 03일","16.090","16.050","16.090","16.050","1.44K","2.48%"
"2022년 05월 02일","15.700","15.440","16.036","15.440","3.75K","1.29%"
