"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.820","5.910","6.000","5.779","9.26K","4.11%"
"2022년 05월 26일","5.590","5.580","5.720","5.531","3.13K","1.45%"
"2022년 05월 25일","5.510","5.500","5.600","5.500","5.99K","0.18%"
"2022년 05월 24일","5.500","5.530","5.644","5.500","21.14K","-4.01%"
"2022년 05월 23일","5.730","6.010","6.088","5.610","12.49K","-5.45%"
"2022년 05월 20일","6.060","6.120","6.120","5.880","14.60K","-1.78%"
"2022년 05월 19일","6.170","6.100","6.690","6.030","19.37K","2.49%"
"2022년 05월 18일","6.020","6.085","6.100","5.960","19.47K","1.17%"
"2022년 05월 17일","5.950","5.770","6.110","5.740","30.11K","2.59%"
"2022년 05월 16일","5.800","5.700","5.865","5.598","12.74K","2.15%"
"2022년 05월 13일","5.678","5.585","5.978","5.500","16.27K","2.79%"
"2022년 05월 12일","5.524","5.740","5.810","5.475","17.30K","-5.41%"
"2022년 05월 11일","5.840","6.190","6.190","5.800","10.49K","-2.83%"
"2022년 05월 10일","6.010","6.200","6.200","5.950","10.72K","-3.22%"
"2022년 05월 09일","6.210","6.250","6.250","6.040","23.87K","-1.90%"
"2022년 05월 06일","6.330","6.400","6.425","6.310","7.52K","-1.09%"
"2022년 05월 05일","6.400","6.500","6.500","6.350","8.66K","-1.12%"
"2022년 05월 04일","6.472","6.530","6.780","6.280","7.76K","-1.49%"
"2022년 05월 03일","6.570","6.560","6.645","6.510","3.90K","1.70%"
"2022년 05월 02일","6.460","6.890","6.890","6.440","13.67K","-3.87%"
"2022년 04월 29일","6.720","6.543","6.725","6.543","2.64K","1.66%"
