"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","20.39","20.35","20.48","20.13","1.67M","0.44%"
"2022년 05월 19일","20.30","19.58","20.53","19.56","2.12M","6.17%"
"2022년 05월 18일","19.12","19.49","19.52","19.01","1.35M","-2.25%"
"2022년 05월 17일","19.56","19.70","19.85","19.33","1.66M","1.03%"
"2022년 05월 16일","19.36","19.14","19.61","19.06","1.81M","0.94%"
"2022년 05월 13일","19.18","18.74","19.35","18.54","2.81M","2.46%"
"2022년 05월 12일","18.72","19.02","19.31","18.33","2.73M","-4.34%"
"2022년 05월 11일","19.57","20.06","20.58","19.51","2.25M","-0.46%"
"2022년 05월 10일","19.66","20.48","20.61","19.34","2.34M","-2.38%"
"2022년 05월 09일","20.14","20.97","21.12","20.13","2.76M","-6.93%"
"2022년 05월 06일","21.64","21.53","22.11","21.47","1.62M","-0.41%"
"2022년 05월 05일","21.73","23.42","23.66","21.40","2.62M","-6.86%"
"2022년 05월 04일","23.33","22.70","23.45","22.45","3.04M","3.28%"
"2022년 05월 03일","22.59","21.19","23.43","21.17","3.84M","7.98%"
"2022년 05월 02일","20.92","21.33","21.38","20.52","3.76M","-4.95%"
"2022년 04월 29일","22.01","22.60","23.03","21.94","3.98M","-1.70%"
"2022년 04월 28일","22.39","21.54","22.53","21.30","2.54M","3.80%"
"2022년 04월 27일","21.57","21.19","21.84","21.14","2.97M","1.70%"
"2022년 04월 26일","21.21","21.74","21.97","21.19","1.38M","-2.08%"
"2022년 04월 25일","21.66","21.48","21.86","21.07","1.77M","-2.91%"
"2022년 04월 22일","22.31","22.52","22.93","22.17","1.51M","-2.92%"
