"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","59.68","59.20","59.87","58.48","7.00M","-1.04%"
"2022년 05월 23일","60.31","58.11","61.12","57.75","9.16M","4.22%"
"2022년 05월 20일","57.87","58.61","59.85","55.72","15.72M","-5.76%"
"2022년 05월 19일","61.41","59.62","62.90","59.00","13.91M","2.03%"
"2022년 05월 18일","60.19","61.45","63.04","59.01","26.61M","7.12%"
"2022년 05월 17일","56.19","55.84","56.21","53.69","13.96M","0.12%"
"2022년 05월 16일","56.12","56.64","56.85","55.56","7.94M","-1.87%"
"2022년 05월 13일","57.19","56.72","57.57","56.07","8.03M","2.12%"
"2022년 05월 12일","56.00","54.62","56.29","54.49","8.50M","1.84%"
"2022년 05월 11일","54.99","56.42","56.68","54.86","8.40M","-2.15%"
"2022년 05월 10일","56.20","59.58","59.91","55.47","9.32M","-4.97%"
"2022년 05월 09일","59.14","59.78","61.12","58.83","8.26M","-2.10%"
"2022년 05월 06일","60.41","61.22","61.22","59.02","6.10M","-2.11%"
"2022년 05월 05일","61.71","62.97","63.54","60.92","5.94M","-3.68%"
"2022년 05월 04일","64.07","61.98","64.14","61.26","4.73M","3.31%"
"2022년 05월 03일","62.02","62.38","62.68","61.33","4.44M","-0.45%"
"2022년 05월 02일","62.30","61.78","62.33","60.55","8.11M","1.66%"
"2022년 04월 29일","61.28","62.76","63.03","61.06","6.98M","-3.25%"
"2022년 04월 28일","63.34","62.35","63.71","61.69","4.22M","3.04%"
"2022년 04월 27일","61.47","61.38","61.99","60.73","7.33M","0.08%"
"2022년 04월 26일","61.42","62.65","63.25","61.42","5.73M","-3.11%"
"2022년 04월 25일","63.39","62.05","63.43","61.27","6.32M","1.08%"
