"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","9.75","9.50","10.00","9.50","10.40K","4.00%"
"2022년 05월 26일","9.38","9.49","9.75","9.31","10.39K","-0.16%"
"2022년 05월 25일","9.39","9.22","9.50","9.22","2.42K","4.10%"
"2022년 05월 24일","9.02","9.52","9.52","9.02","0.44K","-5.35%"
"2022년 05월 23일","9.53","9.26","9.53","9.26","1.53K","2.92%"
"2022년 05월 20일","9.26","9.20","9.66","9.20","1.09K","-2.53%"
"2022년 05월 19일","9.50","9.20","9.50","9.20","8.03K","2.15%"
"2022년 05월 18일","9.30","8.81","9.37","8.81","2.88K","1.31%"
"2022년 05월 17일","9.18","9.00","9.32","8.85","12.38K","3.73%"
"2022년 05월 16일","8.85","8.56","8.87","8.56","9.59K","1.01%"
"2022년 05월 13일","8.76","8.91","9.05","8.76","3.87K","0.59%"
"2022년 05월 12일","8.71","8.50","8.71","8.50","14.03K","-5.33%"
"2022년 05월 11일","9.20","9.94","9.94","9.00","6.46K","-9.27%"
"2022년 05월 10일","10.14","10.14","10.14","10.14","1.20K","0.45%"
"2022년 05월 09일","10.10","10.30","10.30","10.10","1.11K","-1.51%"
"2022년 05월 06일","10.25","10.36","10.38","10.23","2.38K","-1.06%"
"2022년 05월 05일","10.36","10.59","10.59","10.03","3.56K","-3.63%"
"2022년 05월 04일","10.75","10.31","10.75","10.29","2.54K","6.33%"
"2022년 05월 03일","10.11","10.14","10.50","10.09","4.37K","-0.30%"
"2022년 05월 02일","10.14","10.41","10.41","10.14","1.69K","0.10%"
