"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","7.89","7.85","8.13","7.75","808.84K","0.51%"
"2022년 05월 26일","7.85","7.28","8.08","7.28","934.86K","9.18%"
"2022년 05월 25일","7.19","6.93","7.35","6.84","1.19M","3.16%"
"2022년 05월 24일","6.97","7.06","7.23","6.84","635.07K","-4.26%"
"2022년 05월 23일","7.28","7.16","7.59","7.11","961.39K","2.39%"
"2022년 05월 20일","7.11","7.50","7.57","6.80","1.05M","-3.27%"
"2022년 05월 19일","7.35","6.83","7.66","6.60","1.25M","6.21%"
"2022년 05월 18일","6.92","7.25","7.36","6.89","871.82K","-7.73%"
"2022년 05월 17일","7.50","7.24","7.52","7.07","1.09M","6.23%"
"2022년 05월 16일","7.06","7.06","7.28","6.93","1.24M","-0.28%"
"2022년 05월 13일","7.08","7.05","7.16","6.88","1.63M","2.76%"
"2022년 05월 12일","6.89","6.58","6.99","6.45","1.67M","2.07%"
"2022년 05월 11일","6.75","7.47","7.64","6.72","1.28M","-9.15%"
"2022년 05월 10일","7.43","7.72","8.00","7.19","1.61M","-2.24%"
"2022년 05월 09일","7.60","7.75","7.93","7.55","1.20M","-3.68%"
"2022년 05월 06일","7.89","8.69","8.76","7.87","1.62M","-10.14%"
"2022년 05월 05일","8.78","8.49","9.00","8.40","2.06M","1.50%"
"2022년 05월 04일","8.65","6.96","8.97","6.95","5.54M","27.21%"
"2022년 05월 03일","6.80","6.59","6.86","6.59","964.87K","3.34%"
"2022년 05월 02일","6.58","5.99","6.60","5.95","823.01K","9.85%"
"2022년 04월 29일","5.99","6.19","6.35","5.98","870.42K","-4.77%"
