"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","90.88","90.00","91.64","90.00","146.37K","1.32%"
"2022년 05월 26일","89.70","89.02","90.56","89.02","149.60K","1.34%"
"2022년 05월 25일","88.51","87.46","89.24","87.46","219.17K","0.61%"
"2022년 05월 24일","87.97","87.17","88.16","85.49","219.14K","0.49%"
"2022년 05월 23일","87.54","87.58","88.40","86.32","215.39K","-0.01%"
"2022년 05월 20일","87.55","87.66","88.48","85.43","337.78K","0.67%"
"2022년 05월 19일","86.97","85.78","88.16","85.46","246.61K","1.10%"
"2022년 05월 18일","86.02","87.10","88.18","85.38","473.81K","-3.02%"
"2022년 05월 17일","88.70","89.41","89.41","88.02","193.21K","0.49%"
"2022년 05월 16일","88.27","88.52","89.43","87.58","223.65K","-0.29%"
"2022년 05월 13일","88.53","88.66","90.54","87.77","305.19K","0.84%"
"2022년 05월 12일","87.79","86.04","88.18","86.04","455.72K","1.11%"
"2022년 05월 11일","86.83","89.17","90.40","86.70","368.11K","-2.93%"
"2022년 05월 10일","89.45","89.70","90.86","87.12","440.10K","1.06%"
"2022년 05월 09일","88.51","88.97","89.85","87.39","430.77K","-0.74%"
"2022년 05월 06일","89.17","89.54","90.18","88.26","430.37K","-1.20%"
"2022년 05월 05일","90.25","92.35","93.01","88.82","354.01K","-3.61%"
"2022년 05월 04일","93.63","91.57","94.04","89.32","405.72K","2.36%"
"2022년 05월 03일","91.47","94.22","94.22","90.64","428.52K","-2.42%"
"2022년 05월 02일","93.74","95.57","96.81","92.08","467.57K","-2.16%"
"2022년 04월 29일","95.81","101.43","103.72","95.08","321.20K","-7.77%"
