"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.10","2.19","2.21","2.08","140.83K","-3.23%"
"2022년 05월 26일","2.17","2.17","2.25","2.12","180.82K","0.00%"
"2022년 05월 25일","2.17","2.08","2.19","2.07","188.89K","4.33%"
"2022년 05월 24일","2.08","2.08","2.09","2.00","82.89K","0.97%"
"2022년 05월 23일","2.06","2.07","2.10","1.99","100.14K","0.49%"
"2022년 05월 20일","2.05","2.05","2.09","1.98","209.01K","3.02%"
"2022년 05월 19일","1.99","1.90","2.06","1.87","114.93K","3.65%"
"2022년 05월 18일","1.92","1.89","1.96","1.85","133.14K","2.13%"
"2022년 05월 17일","1.88","1.79","1.89","1.78","215.59K","4.44%"
"2022년 05월 16일","1.80","1.89","1.90","1.77","257.05K","-6.25%"
"2022년 05월 13일","1.92","1.99","2.04","1.88","229.26K","-3.52%"
"2022년 05월 12일","1.99","1.98","2.02","1.91","154.36K","-0.50%"
"2022년 05월 11일","2.00","2.02","2.11","1.91","276.67K","-0.99%"
"2022년 05월 10일","2.02","2.02","2.10","1.94","436.98K","5.21%"
"2022년 05월 09일","1.92","1.99","2.02","1.88","304.15K","-5.88%"
"2022년 05월 06일","2.04","2.03","2.12","1.96","254.06K","0.00%"
"2022년 05월 05일","2.04","2.08","2.10","1.99","257.25K","-3.32%"
"2022년 05월 04일","2.11","2.04","2.13","1.95","342.84K","2.43%"
"2022년 05월 03일","2.06","2.04","2.12","2.02","425.62K","0.49%"
"2022년 05월 02일","2.05","1.98","2.05","1.88","312.79K","3.54%"
"2022년 04월 29일","1.98","1.89","2.06","1.86","450.30K","3.13%"
