"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","132.27","135.30","135.30","129.28","468.46K","-2.86%"
"2022년 05월 23일","136.16","137.18","137.84","134.06","403.35K","0.77%"
"2022년 05월 20일","135.12","141.11","141.24","132.18","754.54K","-2.94%"
"2022년 05월 19일","139.21","136.20","142.15","136.20","546.24K","1.61%"
"2022년 05월 18일","137.01","138.10","139.50","135.38","581.53K","-3.45%"
"2022년 05월 17일","141.90","140.33","142.52","137.25","504.07K","3.89%"
"2022년 05월 16일","136.59","139.17","139.17","134.47","570.77K","-2.00%"
"2022년 05월 13일","139.38","139.32","140.16","137.00","771.11K","0.35%"
"2022년 05월 12일","138.89","136.37","141.01","135.35","637.89K","1.36%"
"2022년 05월 11일","137.02","141.99","143.49","135.22","674.50K","-3.76%"
"2022년 05월 10일","142.37","150.74","150.88","141.24","740.98K","-3.93%"
"2022년 05월 09일","148.19","147.68","151.63","146.79","550.96K","-1.05%"
"2022년 05월 06일","149.77","152.45","152.54","147.23","650.58K","-2.18%"
"2022년 05월 05일","153.10","154.11","156.10","149.83","735.66K","-3.00%"
"2022년 05월 04일","157.83","151.72","158.06","149.73","827.27K","3.06%"
"2022년 05월 03일","153.14","147.50","154.88","146.65","1.10M","5.07%"
"2022년 05월 02일","145.75","143.48","146.05","141.37","1.06M","3.32%"
"2022년 04월 29일","141.06","157.24","159.00","139.94","2.60M","7.86%"
"2022년 04월 28일","130.78","128.55","131.23","125.58","871.37K","3.84%"
"2022년 04월 27일","125.94","125.79","126.55","122.61","582.11K","0.99%"
"2022년 04월 26일","124.70","127.18","130.19","124.18","605.40K","-2.68%"
"2022년 04월 25일","128.14","123.12","128.25","120.88","500.50K","3.39%"
