"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.100","5.950","6.190","5.950","21.70K","1.67%"
"2022년 05월 26일","6.000","6.200","6.200","5.920","39.82K","1.01%"
"2022년 05월 25일","5.940","6.040","6.040","5.930","88.33K","-0.83%"
"2022년 05월 24일","5.990","5.875","6.020","5.796","47.74K","0.67%"
"2022년 05월 23일","5.950","6.070","6.100","5.920","28.29K","-2.94%"
"2022년 05월 20일","6.130","6.110","6.150","5.970","10.59K","1.49%"
"2022년 05월 19일","6.040","6.140","6.220","6.020","8.89K","-0.98%"
"2022년 05월 18일","6.100","6.014","6.150","5.907","12.71K","2.18%"
"2022년 05월 17일","5.970","6.060","6.080","5.950","31.69K","0.51%"
"2022년 05월 16일","5.940","5.940","6.100","5.930","45.78K","-1.00%"
"2022년 05월 13일","6.000","5.940","6.095","5.940","8.54K","0.84%"
"2022년 05월 12일","5.950","5.950","6.020","5.940","12.93K","-0.83%"
"2022년 05월 11일","6.000","6.090","6.110","5.890","35.85K","0.00%"
"2022년 05월 10일","6.000","5.970","6.070","5.805","73.77K","-1.15%"
"2022년 05월 09일","6.070","6.107","6.107","5.920","21.98K","0.33%"
"2022년 05월 06일","6.050","6.040","6.050","5.820","28.20K","0.83%"
"2022년 05월 05일","6.000","6.060","6.085","5.960","10.71K","-0.66%"
"2022년 05월 04일","6.040","6.100","6.170","5.880","8.74K","-0.49%"
"2022년 05월 03일","6.070","6.250","6.250","6.030","11.58K","-0.49%"
"2022년 05월 02일","6.100","6.010","6.190","6.010","13.52K","0.66%"
"2022년 04월 29일","6.060","6.150","6.240","5.901","15.55K","-0.49%"
