"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","47.80","47.75","47.88","46.63","1.64M","0.02%"
"2022년 05월 23일","47.79","47.05","47.86","46.33","1.80M","2.60%"
"2022년 05월 20일","46.58","46.68","46.85","45.97","2.08M","0.65%"
"2022년 05월 19일","46.28","46.38","46.80","46.00","1.53M","-0.98%"
"2022년 05월 18일","46.74","48.49","48.76","46.45","2.25M","-3.75%"
"2022년 05월 17일","48.56","48.78","48.78","47.88","2.39M","0.71%"
"2022년 05월 16일","48.22","48.88","49.16","48.15","1.60M","-1.15%"
"2022년 05월 13일","48.78","48.02","48.84","47.67","1.28M","1.75%"
"2022년 05월 12일","47.94","47.51","48.07","47.40","2.24M","1.05%"
"2022년 05월 11일","47.44","46.75","48.19","46.56","1.94M","1.93%"
"2022년 05월 10일","46.54","48.24","48.40","46.31","2.17M","-2.41%"
"2022년 05월 09일","47.69","49.60","49.67","47.52","1.74M","-4.72%"
"2022년 05월 06일","50.05","50.18","50.43","49.35","1.60M","-1.11%"
"2022년 05월 05일","50.61","51.93","52.21","50.20","1.58M","-2.79%"
"2022년 05월 04일","52.06","51.81","52.12","50.35","1.10M","0.44%"
"2022년 05월 03일","51.83","52.12","52.42","51.43","1.61M","0.14%"
"2022년 05월 02일","51.76","53.50","53.80","50.58","1.72M","-2.73%"
"2022년 04월 29일","53.21","55.88","56.07","53.07","2.96M","-5.29%"
"2022년 04월 28일","56.18","56.01","56.53","55.29","1.25M","0.39%"
"2022년 04월 27일","55.96","56.66","57.42","55.82","2.43M","-1.51%"
"2022년 04월 26일","56.82","57.69","58.05","56.82","1.68M","-1.70%"
"2022년 04월 25일","57.80","58.36","58.38","56.77","1.57M","-0.77%"
