"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","39.01","39.14","39.24","38.74","27.85K","0.13%"
"2022년 05월 26일","38.96","38.60","39.64","38.60","37.49K","1.83%"
"2022년 05월 25일","38.26","37.74","38.69","37.46","28.27K","1.97%"
"2022년 05월 24일","37.52","37.97","37.97","36.65","45.40K","-2.49%"
"2022년 05월 23일","38.48","37.55","38.78","37.39","38.79K","4.06%"
"2022년 05월 20일","36.98","37.87","37.87","36.47","32.67K","-1.86%"
"2022년 05월 19일","37.68","37.73","38.65","37.27","67.45K","-1.13%"
"2022년 05월 18일","38.11","38.15","39.66","37.69","129.83K","0.40%"
"2022년 05월 17일","37.96","36.76","38.29","36.76","60.01K","6.06%"
"2022년 05월 16일","35.79","37.67","38.37","35.25","93.47K","-5.54%"
"2022년 05월 13일","37.89","36.80","38.63","36.05","73.60K","3.07%"
"2022년 05월 12일","36.76","35.43","36.92","34.79","78.24K","2.20%"
"2022년 05월 11일","35.97","38.04","38.04","35.74","61.10K","-0.83%"
"2022년 05월 10일","36.27","37.40","37.41","35.75","48.53K","-1.81%"
"2022년 05월 09일","36.94","36.70","37.32","36.15","46.51K","-1.44%"
"2022년 05월 06일","37.48","38.09","39.12","37.25","55.38K","-2.55%"
"2022년 05월 05일","38.46","39.20","39.82","37.58","85.69K","-3.00%"
"2022년 05월 04일","39.65","38.01","39.86","38.01","57.56K","2.85%"
"2022년 05월 03일","38.55","36.63","38.94","36.43","72.27K","5.04%"
"2022년 05월 02일","36.70","38.62","38.62","36.03","161.57K","-6.09%"
"2022년 04월 29일","39.08","41.86","43.20","38.94","107.46K","-7.63%"
