"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","112.38","104.59","113.94","104.56","140.32K","6.72%"
"2022년 05월 26일","105.30","108.76","114.17","103.25","226.02K","-4.03%"
"2022년 05월 25일","109.72","98.07","114.20","97.94","452.43K","9.74%"
"2022년 05월 24일","99.98","90.00","100.19","89.99","758.26K","30.76%"
"2022년 05월 23일","76.46","79.73","79.73","75.27","88.78K","-2.19%"
"2022년 05월 20일","78.17","80.57","80.57","75.64","110.86K","-2.49%"
"2022년 05월 19일","80.17","80.09","81.57","78.41","70.73K","-0.84%"
"2022년 05월 18일","80.85","83.83","83.83","79.43","91.55K","-5.16%"
"2022년 05월 17일","85.25","83.16","85.72","81.75","55.73K","4.23%"
"2022년 05월 16일","81.79","83.70","84.54","81.59","60.80K","-1.74%"
"2022년 05월 13일","83.24","81.32","83.92","80.88","68.24K","3.17%"
"2022년 05월 12일","80.68","78.71","82.69","77.27","72.23K","2.65%"
"2022년 05월 11일","78.60","80.50","83.87","78.00","65.11K","-2.75%"
"2022년 05월 10일","80.82","84.55","84.55","79.53","72.41K","-3.23%"
"2022년 05월 09일","83.52","83.72","85.80","82.59","63.36K","-1.86%"
"2022년 05월 06일","85.10","85.10","86.74","83.10","73.62K","-1.08%"
"2022년 05월 05일","86.03","87.18","88.00","83.91","49.56K","-2.68%"
"2022년 05월 04일","88.40","86.78","88.89","84.28","51.52K","1.91%"
"2022년 05월 03일","86.74","84.59","86.81","83.28","58.68K","2.54%"
"2022년 05월 02일","84.59","80.44","84.59","80.44","56.59K","4.63%"
"2022년 04월 29일","80.85","82.64","82.88","79.85","57.25K","-2.27%"
