"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","117.53","118.51","120.82","116.22","276.91K","0.12%"
"2022년 05월 26일","117.39","116.20","118.16","115.00","415.27K","2.12%"
"2022년 05월 25일","114.95","116.83","118.17","113.39","507.45K","-1.93%"
"2022년 05월 24일","117.21","119.79","119.90","115.84","244.25K","-3.25%"
"2022년 05월 23일","121.15","127.93","127.93","119.75","289.04K","-4.15%"
"2022년 05월 20일","126.40","125.03","126.59","121.01","290.54K","2.45%"
"2022년 05월 19일","123.38","120.40","124.25","118.99","258.49K","2.04%"
"2022년 05월 18일","120.91","121.71","123.86","118.88","345.70K","-2.70%"
"2022년 05월 17일","124.26","122.42","124.93","121.19","150.30K","3.52%"
"2022년 05월 16일","120.04","120.80","122.47","118.90","243.11K","-1.26%"
"2022년 05월 13일","121.57","116.66","123.89","116.66","345.32K","5.30%"
"2022년 05월 12일","115.45","111.26","116.47","111.00","280.77K","2.40%"
"2022년 05월 11일","112.74","112.97","117.20","110.58","341.67K","-0.19%"
"2022년 05월 10일","112.95","115.45","117.96","109.53","309.96K","-0.41%"
"2022년 05월 09일","113.41","115.23","116.15","112.54","315.19K","-2.89%"
"2022년 05월 06일","116.78","118.49","119.96","115.06","252.34K","-2.02%"
"2022년 05월 05일","119.19","123.64","123.98","116.67","290.07K","-4.89%"
"2022년 05월 04일","125.32","122.97","126.14","120.03","491.38K","2.28%"
"2022년 05월 03일","122.53","126.18","127.04","121.99","623.45K","-3.43%"
"2022년 05월 02일","126.88","126.67","128.89","123.33","298.56K","-0.60%"
"2022년 04월 29일","127.65","129.27","132.37","127.26","272.66K","-3.21%"
