"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","62.28","62.98","62.98","60.35","1.33M","-3.01%"
"2022년 05월 23일","64.21","65.37","66.03","63.52","1.06M","-1.02%"
"2022년 05월 20일","64.87","65.80","65.80","62.21","1.16M","0.59%"
"2022년 05월 19일","64.49","64.42","65.93","63.71","1.28M","-1.51%"
"2022년 05월 18일","65.48","67.04","69.00","65.29","1.59M","-5.44%"
"2022년 05월 17일","69.25","69.36","70.57","67.33","1.22M","3.36%"
"2022년 05월 16일","67.00","67.39","68.61","66.41","1.17M","-1.40%"
"2022년 05월 13일","67.95","65.35","68.47","65.35","1.23M","5.35%"
"2022년 05월 12일","64.50","64.97","68.22","62.72","2.23M","0.03%"
"2022년 05월 11일","64.48","66.20","67.19","64.40","3.95M","-2.32%"
"2022년 05월 10일","66.01","67.97","67.99","65.04","2.62M","-1.48%"
"2022년 05월 09일","67.00","66.52","68.56","65.72","3.01M","-1.08%"
"2022년 05월 06일","67.73","66.23","69.05","64.64","2.26M","1.39%"
"2022년 05월 05일","66.80","71.03","71.74","65.65","2.41M","-7.81%"
"2022년 05월 04일","72.46","72.70","73.12","68.55","3.56M","-0.75%"
"2022년 05월 03일","73.01","74.58","75.58","72.15","1.24M","-2.35%"
"2022년 05월 02일","74.77","73.00","74.80","72.05","1.28M","2.73%"
"2022년 04월 29일","72.78","74.50","76.08","72.63","844.82K","-2.71%"
"2022년 04월 28일","74.81","74.19","75.24","72.67","896.68K","2.97%"
"2022년 04월 27일","72.65","71.83","73.96","71.76","1.06M","0.19%"
"2022년 04월 26일","72.51","74.72","75.37","72.46","883.99K","-4.83%"
"2022년 04월 25일","76.19","74.07","76.24","73.55","934.49K","1.20%"
