"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","186.35","185.87","190.19","179.77","10.43M","1.56%"
"2022년 05월 19일","183.48","178.04","186.30","175.71","10.45M","3.55%"
"2022년 05월 18일","177.19","186.72","187.70","176.27","9.61M","-7.02%"
"2022년 05월 17일","190.56","189.17","191.40","185.17","9.67M","2.17%"
"2022년 05월 16일","186.51","193.30","195.89","185.70","16.11M","-0.60%"
"2022년 05월 13일","187.64","177.16","187.77","176.01","12.99M","7.65%"
"2022년 05월 12일","174.31","163.96","177.58","162.71","17.50M","4.77%"
"2022년 05월 11일","166.37","176.09","180.92","165.55","12.45M","-6.35%"
"2022년 05월 10일","177.66","176.01","181.87","170.57","13.77M","2.63%"
"2022년 05월 09일","173.10","177.65","183.20","172.30","14.03M","-4.35%"
"2022년 05월 06일","180.97","186.75","187.21","175.81","17.19M","-3.90%"
"2022년 05월 05일","188.32","200.45","200.71","186.00","13.97M","-7.69%"
"2022년 05월 04일","204.01","197.65","204.38","191.01","12.22M","2.07%"
"2022년 05월 03일","199.87","198.29","203.20","194.77","11.84M","0.21%"
"2022년 05월 02일","199.46","191.71","200.21","190.01","14.59M","4.78%"
"2022년 04월 29일","190.36","198.68","204.71","190.00","16.39M","-4.59%"
"2022년 04월 28일","199.52","191.56","201.48","185.60","21.36M","5.82%"
"2022년 04월 27일","188.54","194.01","200.19","187.77","22.30M","-4.97%"
"2022년 04월 26일","198.40","208.80","209.15","198.28","20.32M","-5.48%"
"2022년 04월 25일","209.91","213.81","216.66","204.51","28.15M","-2.60%"
"2022년 04월 22일","215.52","220.18","226.27","210.05","37.52M","-1.24%"
