"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","235.21","232.78","238.60","231.30","708.61K","2.68%"
"2022년 05월 26일","229.06","221.65","232.15","217.61","915.02K","3.34%"
"2022년 05월 25일","221.65","215.10","231.46","212.99","1.22M","1.75%"
"2022년 05월 24일","217.83","217.00","222.58","212.00","2.18M","7.38%"
"2022년 05월 23일","202.85","197.70","203.97","195.54","492.85K","2.08%"
"2022년 05월 20일","198.72","198.75","199.99","191.77","344.40K","2.04%"
"2022년 05월 19일","194.74","190.05","198.50","187.07","477.25K","2.48%"
"2022년 05월 18일","190.03","195.40","197.65","189.70","303.52K","-5.00%"
"2022년 05월 17일","200.03","200.49","204.38","195.16","339.50K","1.58%"
"2022년 05월 16일","196.91","198.98","206.23","195.59","317.82K","-1.08%"
"2022년 05월 13일","199.06","193.90","205.43","193.88","517.46K","5.31%"
"2022년 05월 12일","189.03","183.55","193.22","181.00","660.48K","1.41%"
"2022년 05월 11일","186.40","188.08","193.71","184.62","656.66K","-2.02%"
"2022년 05월 10일","190.24","197.37","201.10","184.54","663.04K","-0.64%"
"2022년 05월 09일","191.46","197.81","198.49","188.05","1.12M","-6.86%"
"2022년 05월 06일","205.57","223.44","227.26","191.26","1.89M","-9.40%"
"2022년 05월 05일","226.91","246.32","247.25","223.10","646.25K","-8.14%"
"2022년 05월 04일","247.01","240.14","249.39","229.87","606.86K","3.41%"
"2022년 05월 03일","238.87","245.50","247.91","237.82","433.04K","-3.36%"
"2022년 05월 02일","247.17","238.65","249.40","233.71","718.69K","3.42%"
"2022년 04월 29일","238.99","237.14","245.35","235.86","633.34K","0.43%"
