"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","34.10","33.50","34.10","33.25","5.03K","0.41%"
"2022년 05월 26일","33.96","33.66","33.96","33.66","1.89K","1.68%"
"2022년 05월 25일","33.40","33.40","33.40","33.40","-","-3.19%"
"2022년 05월 24일","34.50","33.01","34.50","33.01","1.03K","4.32%"
"2022년 05월 23일","33.07","33.35","33.45","33.02","1.65K","-0.39%"
"2022년 05월 20일","33.20","34.50","34.50","33.20","1.65K","-0.63%"
"2022년 05월 19일","33.41","33.41","33.41","33.41","-","-0.46%"
"2022년 05월 18일","33.56","34.50","34.50","33.56","0.74K","1.23%"
"2022년 05월 17일","33.16","34.97","34.97","33.16","0.49K","-2.48%"
"2022년 05월 16일","34.00","34.27","34.30","33.42","1.28K","1.49%"
"2022년 05월 13일","33.50","34.78","34.78","33.50","1.21K","-0.12%"
"2022년 05월 12일","33.54","33.45","33.54","33.45","1.19K","-0.12%"
"2022년 05월 11일","33.58","33.07","33.58","33.07","0.63K","-0.24%"
"2022년 05월 10일","33.66","33.60","33.70","33.25","2.01K","-0.18%"
"2022년 05월 09일","33.72","33.51","33.72","33.04","1.44K","0.06%"
"2022년 05월 06일","33.70","34.40","34.45","33.70","3.06K","-1.46%"
"2022년 05월 05일","34.20","36.13","36.13","33.55","3.12K","-5.00%"
"2022년 05월 04일","36.00","36.15","36.15","36.00","2.09K","-1.36%"
"2022년 05월 03일","36.49","36.30","36.49","36.30","0.60K","-1.30%"
"2022년 05월 02일","36.97","36.97","36.97","36.97","0.42K","-0.04%"
