"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","166.98","166.40","167.01","166.15","216.58K","0.46%"
"2022년 05월 26일","166.22","166.05","166.54","166.03","267.08K","0.13%"
"2022년 05월 25일","166.01","165.55","166.50","165.55","207.02K","0.12%"
"2022년 05월 24일","165.81","165.51","166.26","164.91","417.57K","0.04%"
"2022년 05월 23일","165.75","166.15","166.44","165.26","490.15K","-0.35%"
"2022년 05월 20일","166.34","166.25","166.54","165.50","298.42K","0.33%"
"2022년 05월 19일","165.79","165.66","166.40","165.13","312.05K","0.00%"
"2022년 05월 18일","165.79","165.42","166.26","165.28","225.19K","-0.07%"
"2022년 05월 17일","165.90","164.93","166.25","164.90","350.63K","0.86%"
"2022년 05월 16일","164.48","164.59","165.59","164.36","306.18K","-0.01%"
"2022년 05월 13일","164.50","165.29","165.88","164.11","353.58K","-0.22%"
"2022년 05월 12일","164.86","164.03","165.92","163.90","513.90K","0.52%"
"2022년 05월 11일","164.00","165.52","166.18","163.64","1.03M","-0.83%"
"2022년 05월 10일","165.37","166.20","166.55","165.16","572.54K","-0.21%"
"2022년 05월 09일","165.72","165.76","166.49","165.46","519.80K","-0.27%"
"2022년 05월 06일","166.17","165.95","166.23","165.50","916.95K","0.21%"
"2022년 05월 05일","165.83","166.33","166.40","165.61","668.20K","-0.30%"
"2022년 05월 04일","166.33","166.63","166.65","165.81","520.87K","0.03%"
"2022년 05월 03일","166.28","166.29","166.89","166.16","538.49K","-0.27%"
"2022년 05월 02일","166.73","166.02","167.03","165.63","1.13M","0.53%"
"2022년 04월 29일","165.85","166.54","166.97","165.66","623.35K","-0.65%"
