"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","20.18","19.65","20.20","19.65","475.26K","3.75%"
"2022년 05월 26일","19.45","19.23","19.53","18.99","481.38K","2.31%"
"2022년 05월 25일","19.01","19.06","19.08","18.61","409.91K","-0.78%"
"2022년 05월 24일","19.16","18.70","19.18","18.49","560.84K","2.02%"
"2022년 05월 23일","18.78","18.52","18.89","18.09","437.78K","3.02%"
"2022년 05월 20일","18.23","18.09","18.30","17.75","303.65K","1.90%"
"2022년 05월 19일","17.89","17.39","18.06","17.39","525.21K","1.65%"
"2022년 05월 18일","17.60","17.63","18.10","17.49","334.03K","-1.40%"
"2022년 05월 17일","17.85","17.52","18.03","17.50","797.17K","3.24%"
"2022년 05월 16일","17.29","17.41","17.77","17.18","439.35K","-0.69%"
"2022년 05월 13일","17.41","17.33","17.70","17.30","807.29K","1.46%"
"2022년 05월 12일","17.16","17.24","17.46","16.92","605.76K","-1.49%"
"2022년 05월 11일","17.42","17.60","18.06","17.41","341.22K","-1.14%"
"2022년 05월 10일","17.62","17.84","17.96","17.16","472.70K","0.00%"
"2022년 05월 09일","17.62","18.01","18.23","17.52","617.94K","-3.61%"
"2022년 05월 06일","18.28","18.14","18.55","17.79","517.72K","0.16%"
"2022년 05월 05일","18.25","19.02","19.02","17.72","663.99K","-5.68%"
"2022년 05월 04일","19.35","18.72","19.39","18.65","293.45K","3.14%"
"2022년 05월 03일","18.76","18.69","19.02","18.40","265.82K","0.21%"
"2022년 05월 02일","18.72","18.49","18.96","18.36","368.57K","1.08%"
"2022년 04월 29일","18.52","18.87","19.16","18.45","252.61K","-2.37%"
