"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","115.33","116.23","116.97","114.68","500.15K","0.27%"
"2022년 05월 26일","115.02","114.73","115.31","113.79","607.54K","0.17%"
"2022년 05월 25일","114.83","113.79","115.44","113.25","404.58K","0.03%"
"2022년 05월 24일","114.80","114.59","115.85","113.32","547.52K","0.82%"
"2022년 05월 23일","113.87","116.42","117.31","113.59","505.77K","-0.47%"
"2022년 05월 20일","114.41","115.39","115.43","112.10","572.01K","-1.30%"
"2022년 05월 19일","115.92","113.72","116.77","113.72","549.85K","3.22%"
"2022년 05월 18일","112.30","116.30","117.02","112.25","480.42K","-3.55%"
"2022년 05월 17일","116.43","118.21","118.57","115.41","407.18K","-0.15%"
"2022년 05월 16일","116.60","118.08","118.43","116.08","355.25K","-1.19%"
"2022년 05월 13일","118.00","117.70","119.59","116.45","398.08K","0.10%"
"2022년 05월 12일","117.88","120.62","121.92","116.25","653.89K","-3.51%"
"2022년 05월 11일","122.17","122.96","125.08","121.66","459.69K","0.57%"
"2022년 05월 10일","121.48","124.48","125.13","120.45","715.73K","-1.70%"
"2022년 05월 09일","123.58","127.16","127.64","122.69","546.06K","-5.04%"
"2022년 05월 06일","130.14","131.32","133.38","129.18","468.75K","-1.84%"
"2022년 05월 05일","132.58","136.67","137.33","130.17","520.68K","-0.47%"
"2022년 05월 04일","133.21","130.32","133.38","129.52","529.01K","1.52%"
"2022년 05월 03일","131.22","130.38","133.00","130.38","374.80K","0.69%"
"2022년 05월 02일","130.32","127.93","131.39","127.54","716.99K","-0.12%"
"2022년 04월 29일","130.48","132.70","133.21","129.45","1.36M","-0.67%"
