"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","39.38","38.45","39.47","38.34","224.96K","3.52%"
"2022년 05월 26일","38.04","36.96","38.15","36.96","292.32K","4.22%"
"2022년 05월 25일","36.50","35.88","36.74","35.12","122.71K","1.84%"
"2022년 05월 24일","35.84","35.57","36.01","34.16","179.38K","-0.14%"
"2022년 05월 23일","35.89","36.10","36.37","35.54","133.84K","0.70%"
"2022년 05월 20일","35.64","36.47","36.95","34.71","182.59K","-1.03%"
"2022년 05월 19일","36.01","35.17","36.71","35.02","320.34K","0.90%"
"2022년 05월 18일","35.69","37.90","39.52","35.57","230.32K","-7.15%"
"2022년 05월 17일","38.44","37.91","38.57","37.42","232.48K","3.61%"
"2022년 05월 16일","37.10","37.37","37.53","36.26","185.56K","-1.30%"
"2022년 05월 13일","37.59","38.19","38.95","37.26","478.56K","-0.53%"
"2022년 05월 12일","37.79","37.08","37.86","36.49","308.70K","1.50%"
"2022년 05월 11일","37.23","37.65","38.57","36.44","270.06K","-0.48%"
"2022년 05월 10일","37.41","38.25","38.47","36.02","344.81K","-0.72%"
"2022년 05월 09일","37.68","38.45","38.91","37.44","271.84K","-3.71%"
"2022년 05월 06일","39.13","39.36","40.16","38.59","295.34K","-0.76%"
"2022년 05월 05일","39.43","40.71","41.10","39.00","346.64K","-5.01%"
"2022년 05월 04일","41.51","39.79","41.72","39.46","295.92K","3.96%"
"2022년 05월 03일","39.93","38.92","40.40","38.33","418.98K","2.28%"
"2022년 05월 02일","39.04","38.76","39.61","38.15","427.61K","0.10%"
"2022년 04월 29일","39.00","39.88","40.22","38.72","565.56K","-2.13%"
