"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","32.31","32.08","32.59","31.22","1.25M","2.31%"
"2022년 05월 26일","31.58","29.37","32.48","29.34","2.21M","7.12%"
"2022년 05월 25일","29.48","25.56","29.85","25.56","2.10M","14.40%"
"2022년 05월 24일","25.77","26.50","26.56","24.82","1.48M","-5.33%"
"2022년 05월 23일","27.22","27.92","27.96","26.06","1.11M","-1.16%"
"2022년 05월 20일","27.54","28.28","28.73","26.02","1.86M","-1.04%"
"2022년 05월 19일","27.83","27.37","28.90","27.07","1.65M","1.76%"
"2022년 05월 18일","27.35","29.26","29.79","27.20","3.30M","-11.55%"
"2022년 05월 17일","30.92","29.00","31.43","28.22","2.77M","9.41%"
"2022년 05월 16일","28.26","31.16","31.17","28.12","2.39M","-9.80%"
"2022년 05월 13일","31.33","31.72","32.70","30.65","1.45M","1.89%"
"2022년 05월 12일","30.75","28.45","32.26","27.64","2.78M","4.84%"
"2022년 05월 11일","29.33","31.57","32.51","29.17","2.17M","-8.34%"
"2022년 05월 10일","32.00","34.50","35.20","31.38","2.09M","-4.59%"
"2022년 05월 09일","33.54","34.10","35.44","33.35","1.74M","-4.03%"
"2022년 05월 06일","34.95","36.10","36.78","33.65","1.81M","-4.06%"
"2022년 05월 05일","36.43","37.60","37.65","35.30","2.19M","-6.83%"
"2022년 05월 04일","39.10","37.47","39.24","36.01","1.80M","3.49%"
"2022년 05월 03일","37.78","36.14","38.48","35.83","1.95M","4.28%"
"2022년 05월 02일","36.23","32.90","36.24","32.71","2.06M","7.96%"
"2022년 04월 29일","33.56","31.45","33.91","31.30","2.49M","3.97%"
