"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","45.24","44.93","45.51","44.76","14.12K","0.91%"
"2022년 05월 26일","44.83","44.65","45.15","44.40","19.38K","1.40%"
"2022년 05월 25일","44.21","44.32","44.96","44.10","18.70K","-0.67%"
"2022년 05월 24일","44.51","43.50","44.65","43.18","21.48K","2.32%"
"2022년 05월 23일","43.50","43.17","43.80","43.10","25.34K","1.42%"
"2022년 05월 20일","42.89","42.96","42.97","42.42","27.97K","0.75%"
"2022년 05월 19일","42.57","43.71","43.71","42.48","25.47K","-2.30%"
"2022년 05월 18일","43.57","43.23","43.69","43.23","20.39K","-0.21%"
"2022년 05월 17일","43.66","43.14","43.91","43.00","19.21K","2.27%"
"2022년 05월 16일","42.69","42.84","42.84","42.21","14.90K","-0.16%"
"2022년 05월 13일","42.76","43.28","43.28","42.71","18.13K","-0.60%"
"2022년 05월 12일","43.02","43.65","43.65","42.30","21.38K","-0.92%"
"2022년 05월 11일","43.42","43.70","44.00","43.23","16.38K","-0.28%"
"2022년 05월 10일","43.54","44.31","44.31","42.62","29.98K","0.42%"
"2022년 05월 09일","43.36","42.09","43.67","42.09","30.45K","2.55%"
"2022년 05월 06일","42.28","42.33","42.42","41.84","17.42K","0.19%"
"2022년 05월 05일","42.20","42.88","42.99","41.65","20.80K","-2.27%"
"2022년 05월 04일","43.18","42.30","43.37","42.08","28.10K","2.98%"
"2022년 05월 03일","41.93","41.56","42.20","41.56","20.53K","0.19%"
"2022년 05월 02일","41.85","41.87","42.75","41.49","34.24K","0.41%"
"2022년 04월 29일","41.68","42.36","42.66","41.41","21.75K","-2.53%"
