"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","505.29","496.93","506.33","492.00","1.39M","2.11%"
"2022년 05월 23일","494.85","490.57","500.61","490.31","1.19M","0.41%"
"2022년 05월 20일","492.85","483.50","493.54","480.11","1.37M","2.69%"
"2022년 05월 19일","479.92","468.88","483.81","466.78","1.28M","0.74%"
"2022년 05월 18일","476.39","493.43","496.41","473.65","980.03K","-4.18%"
"2022년 05월 17일","497.19","497.79","499.23","491.01","913.59K","0.73%"
"2022년 05월 16일","493.59","488.06","498.08","486.71","850.16K","1.47%"
"2022년 05월 13일","486.45","487.21","488.52","480.14","1.05M","0.40%"
"2022년 05월 12일","484.52","485.82","486.64","474.82","1.28M","-0.58%"
"2022년 05월 11일","487.36","489.32","505.33","485.85","1.17M","-0.40%"
"2022년 05월 10일","489.32","494.46","497.30","484.69","1.30M","-0.32%"
"2022년 05월 09일","490.88","500.32","501.66","487.64","1.12M","-2.73%"
"2022년 05월 06일","504.64","500.88","508.07","498.24","946.63K","-0.44%"
"2022년 05월 05일","506.86","511.06","517.18","499.08","985.18K","-0.67%"
"2022년 05월 04일","510.29","499.49","513.13","492.51","1.22M","2.37%"
"2022년 05월 03일","498.48","499.61","503.68","496.91","831.43K","0.28%"
"2022년 05월 02일","497.11","505.50","509.98","488.33","1.09M","-0.96%"
"2022년 04월 29일","501.93","510.22","513.26","501.00","937.59K","-2.87%"
"2022년 04월 28일","516.74","510.03","519.19","505.14","1.18M","1.64%"
"2022년 04월 27일","508.38","503.57","514.69","498.16","1.14M","1.21%"
"2022년 04월 26일","502.31","504.14","511.37","502.04","1.12M","-0.90%"
"2022년 04월 25일","506.87","498.73","508.57","492.64","1.21M","0.84%"
