"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","56.92","57.73","58.96","56.45","144.87K","-0.37%"
"2022년 05월 26일","57.13","57.95","62.82","56.29","301.92K","2.24%"
"2022년 05월 25일","55.88","55.02","56.31","54.71","81.62K","0.54%"
"2022년 05월 24일","55.58","55.96","56.01","54.35","84.90K","-1.05%"
"2022년 05월 23일","56.17","55.25","56.25","54.86","133.98K","2.13%"
"2022년 05월 20일","55.00","55.10","55.10","52.97","112.76K","0.47%"
"2022년 05월 19일","54.74","56.53","56.56","54.07","111.14K","-3.93%"
"2022년 05월 18일","56.98","58.37","58.84","56.81","162.59K","-2.46%"
"2022년 05월 17일","58.42","56.89","58.51","56.80","95.87K","4.12%"
"2022년 05월 16일","56.11","55.34","56.37","54.95","72.25K","0.92%"
"2022년 05월 13일","55.60","54.97","56.05","54.79","98.80K","1.37%"
"2022년 05월 12일","54.85","54.67","55.44","50.30","98.70K","-0.36%"
"2022년 05월 11일","55.05","57.25","57.33","54.99","83.52K","-2.41%"
"2022년 05월 10일","56.41","56.77","57.12","55.57","83.77K","-0.09%"
"2022년 05월 09일","56.46","56.70","57.58","56.25","155.19K","-1.60%"
"2022년 05월 06일","57.38","56.82","58.27","56.55","83.54K","0.56%"
"2022년 05월 05일","57.06","56.77","57.33","55.85","153.31K","-0.61%"
"2022년 05월 04일","57.41","55.35","57.61","52.65","104.85K","4.42%"
"2022년 05월 03일","54.98","55.65","56.69","54.01","140.10K","-1.61%"
"2022년 05월 02일","55.88","56.69","56.71","54.48","119.54K","-1.06%"
"2022년 04월 29일","56.48","57.14","57.55","56.04","108.32K","-1.53%"
