"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","11.58","9.94","11.73","9.94","354.27K","18.53%"
"2022년 05월 26일","9.77","9.06","9.94","9.00","151.83K","9.78%"
"2022년 05월 25일","8.90","8.78","9.30","8.66","290.25K","-0.22%"
"2022년 05월 24일","8.92","9.20","9.32","8.90","166.94K","-4.80%"
"2022년 05월 23일","9.37","9.47","9.47","9.07","106.95K","4.46%"
"2022년 05월 20일","8.97","9.37","9.77","8.43","357.13K","-4.37%"
"2022년 05월 19일","9.38","9.50","9.82","9.31","185.60K","-1.05%"
"2022년 05월 18일","9.48","9.39","10.15","9.24","202.27K","0.21%"
"2022년 05월 17일","9.46","10.00","10.15","9.06","592.59K","-5.96%"
"2022년 05월 16일","10.06","8.10","10.35","8.10","1.29M","24.20%"
"2022년 05월 13일","8.10","7.59","8.25","7.53","185.74K","8.14%"
"2022년 05월 12일","7.49","7.35","7.62","6.80","190.48K","1.08%"
"2022년 05월 11일","7.41","7.93","8.19","7.26","212.28K","-7.03%"
"2022년 05월 10일","7.97","8.43","8.49","7.78","219.76K","-3.04%"
"2022년 05월 09일","8.22","9.00","9.00","8.04","340.91K","-7.85%"
"2022년 05월 06일","8.92","8.88","9.24","8.45","363.37K","-0.78%"
"2022년 05월 05일","8.99","8.17","9.13","8.11","429.84K","10.31%"
"2022년 05월 04일","8.15","7.73","8.15","7.55","97.98K","6.82%"
"2022년 05월 03일","7.63","7.46","7.74","7.45","140.52K","2.69%"
"2022년 05월 02일","7.43","7.15","7.51","7.12","131.56K","3.77%"
"2022년 04월 29일","7.16","6.85","7.34","6.85","148.50K","3.02%"
