"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","75.56","73.15","75.65","73.15","37.72K","1.31%"
"2022년 05월 26일","74.58","74.32","74.79","73.82","37.40K","0.93%"
"2022년 05월 25일","73.89","73.73","74.29","72.98","34.38K","-0.07%"
"2022년 05월 24일","73.94","72.89","74.04","72.69","46.95K","0.98%"
"2022년 05월 23일","73.22","72.57","74.03","72.17","45.81K","1.43%"
"2022년 05월 20일","72.19","72.61","73.00","71.31","67.40K","-0.36%"
"2022년 05월 19일","72.45","72.17","72.98","71.38","87.39K","-0.44%"
"2022년 05월 18일","72.77","73.50","73.50","71.56","94.28K","-1.19%"
"2022년 05월 17일","73.65","74.92","75.00","73.61","46.74K","-1.23%"
"2022년 05월 16일","74.57","75.30","75.60","74.57","43.19K","-1.47%"
"2022년 05월 13일","75.68","74.14","75.90","73.62","73.83K","2.28%"
"2022년 05월 12일","73.99","73.00","74.33","73.00","39.59K","1.09%"
"2022년 05월 11일","73.19","72.19","73.68","71.90","49.23K","0.95%"
"2022년 05월 10일","72.50","73.97","74.81","71.32","72.75K","-1.29%"
"2022년 05월 09일","73.45","74.17","74.67","73.23","73.40K","-1.02%"
"2022년 05월 06일","74.21","72.94","74.30","72.77","59.77K","1.20%"
"2022년 05월 05일","73.33","74.09","74.25","72.64","99.04K","-1.85%"
"2022년 05월 04일","74.71","74.42","74.86","72.73","66.01K","0.39%"
"2022년 05월 03일","74.42","76.88","76.88","74.35","121.71K","-3.38%"
"2022년 05월 02일","77.02","77.90","78.35","75.71","139.78K","-0.80%"
"2022년 04월 29일","77.64","79.34","79.34","77.52","91.65K","-1.57%"
