"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","37.94","38.05","38.25","37.00","3.25M","-0.86%"
"2022년 05월 23일","38.27","38.52","38.58","37.66","3.17M","0.82%"
"2022년 05월 20일","37.96","37.96","38.23","36.98","5.54M","1.47%"
"2022년 05월 19일","37.41","37.10","38.01","36.91","4.14M","0.13%"
"2022년 05월 18일","37.36","38.75","39.48","37.20","7.06M","-7.02%"
"2022년 05월 17일","40.18","40.62","40.73","39.32","6.87M","0.80%"
"2022년 05월 16일","39.86","39.93","40.28","39.26","5.68M","-0.82%"
"2022년 05월 13일","40.19","39.72","40.43","39.64","5.07M","2.79%"
"2022년 05월 12일","39.10","37.51","39.14","37.28","7.02M","4.02%"
"2022년 05월 11일","37.59","38.07","38.76","37.53","4.79M","-1.31%"
"2022년 05월 10일","38.09","38.61","38.90","37.22","5.79M","-0.10%"
"2022년 05월 09일","38.13","37.22","38.79","37.02","6.09M","0.93%"
"2022년 05월 06일","37.78","37.78","38.00","37.07","4.82M","-0.47%"
"2022년 05월 05일","37.96","38.96","39.43","37.57","5.05M","-3.68%"
"2022년 05월 04일","39.41","38.49","39.58","37.31","7.95M","2.68%"
"2022년 05월 03일","38.38","38.61","38.78","38.04","9.90M","-0.57%"
"2022년 05월 02일","38.60","38.43","39.04","37.63","7.17M","0.86%"
"2022년 04월 29일","38.27","39.56","39.59","38.10","8.41M","-2.89%"
"2022년 04월 28일","39.41","36.28","39.65","36.23","15.01M","-2.11%"
"2022년 04월 27일","40.26","40.09","40.93","40.00","4.35M","0.52%"
"2022년 04월 26일","40.05","41.60","41.78","39.93","5.15M","-4.55%"
"2022년 04월 25일","41.96","41.49","42.02","40.79","3.25M","0.70%"
