"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","56.51","56.69","56.81","54.69","5.88M","-0.74%"
"2022년 05월 23일","56.93","56.56","57.55","56.08","7.69M","2.36%"
"2022년 05월 20일","55.62","58.14","58.53","53.83","8.98M","-3.94%"
"2022년 05월 19일","57.90","57.50","58.85","57.45","4.58M","-0.69%"
"2022년 05월 18일","58.30","59.73","60.14","58.08","5.64M","-3.28%"
"2022년 05월 17일","60.28","59.90","60.50","59.50","3.88M","2.80%"
"2022년 05월 16일","58.64","58.67","59.17","57.87","4.83M","0.14%"
"2022년 05월 13일","58.56","59.02","59.55","58.21","5.01M","0.26%"
"2022년 05월 12일","58.41","58.41","59.04","57.24","4.91M","-0.34%"
"2022년 05월 11일","58.61","58.73","60.77","58.51","4.01M","-0.14%"
"2022년 05월 10일","58.69","60.23","61.45","57.62","6.47M","-1.54%"
"2022년 05월 09일","59.61","61.61","62.33","59.26","6.61M","-4.21%"
"2022년 05월 06일","62.23","62.11","62.52","61.19","5.89M","0.18%"
"2022년 05월 05일","62.12","62.93","63.72","61.44","6.02M","-2.85%"
"2022년 05월 04일","63.94","60.08","64.05","59.80","7.81M","7.41%"
"2022년 05월 03일","59.53","59.56","60.29","58.33","8.01M","0.80%"
"2022년 05월 02일","59.06","58.97","59.45","57.67","4.28M","0.94%"
"2022년 04월 29일","58.51","59.74","60.13","58.33","5.79M","-2.55%"
"2022년 04월 28일","60.04","59.77","60.45","58.49","4.62M","1.56%"
"2022년 04월 27일","59.12","57.87","59.49","57.46","4.94M","2.53%"
"2022년 04월 26일","57.66","58.84","59.63","57.64","4.23M","-3.38%"
"2022년 04월 25일","59.68","60.01","60.01","57.90","6.55M","-1.26%"
