"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","9.38","9.37","9.44","9.09","1.88M","0.75%"
"2022년 05월 19일","9.31","9.38","9.58","9.30","2.17M","-1.17%"
"2022년 05월 18일","9.42","9.69","9.91","9.34","2.23M","-5.42%"
"2022년 05월 17일","9.96","9.60","10.23","9.60","4.45M","4.95%"
"2022년 05월 16일","9.49","9.21","9.55","9.20","3.86M","0.85%"
"2022년 05월 13일","9.41","8.65","9.46","8.59","3.91M","13.24%"
"2022년 05월 12일","8.31","7.41","8.49","7.30","5.52M","4.27%"
"2022년 05월 11일","7.97","8.32","8.44","7.95","2.58M","-4.89%"
"2022년 05월 10일","8.38","8.33","8.47","8.11","2.48M","2.32%"
"2022년 05월 09일","8.19","8.60","8.70","8.06","4.11M","-6.72%"
"2022년 05월 06일","8.78","9.10","9.14","8.68","3.41M","-4.67%"
"2022년 05월 05일","9.21","9.41","9.46","9.06","1.94M","-3.15%"
"2022년 05월 04일","9.51","9.40","9.54","9.06","1.64M","1.93%"
"2022년 05월 03일","9.33","9.21","9.40","9.16","2.11M","0.54%"
"2022년 05월 02일","9.28","9.03","9.29","8.95","2.26M","3.23%"
"2022년 04월 29일","8.99","9.02","9.37","8.98","4.41M","-0.88%"
"2022년 04월 28일","9.07","8.71","9.20","8.57","2.50M","5.83%"
"2022년 04월 27일","8.57","8.65","8.88","8.53","1.69M","-1.27%"
"2022년 04월 26일","8.68","8.75","8.83","8.54","2.43M","-1.25%"
"2022년 04월 25일","8.79","8.69","8.85","8.55","1.76M","0.46%"
"2022년 04월 22일","8.75","8.90","9.02","8.61","2.47M","-2.23%"
