"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","9.11","9.48","9.56","8.97","8.96M","-5.99%"
"2022년 05월 23일","9.69","9.49","9.70","9.26","14.31M","0.52%"
"2022년 05월 20일","9.64","9.43","9.65","9.17","14.92M","3.88%"
"2022년 05월 19일","9.28","9.96","10.07","9.16","25.60M","-11.87%"
"2022년 05월 18일","10.53","11.09","11.23","10.44","9.33M","-7.63%"
"2022년 05월 17일","11.40","11.20","11.47","11.06","8.08M","4.40%"
"2022년 05월 16일","10.92","10.91","11.04","10.72","7.46M","-1.09%"
"2022년 05월 13일","11.04","10.72","11.29","10.70","9.33M","3.76%"
"2022년 05월 12일","10.64","9.91","10.90","9.91","13.03M","6.61%"
"2022년 05월 11일","9.98","10.41","10.49","9.95","9.53M","-3.95%"
"2022년 05월 10일","10.39","10.54","10.69","10.13","13.21M","0.58%"
"2022년 05월 09일","10.33","10.67","11.04","10.29","11.87M","-5.14%"
"2022년 05월 06일","10.89","11.23","11.50","10.39","30.07M","-23.79%"
"2022년 05월 05일","14.29","15.28","15.34","14.06","10.25M","-8.28%"
"2022년 05월 04일","15.58","15.62","15.65","14.79","9.13M","1.63%"
"2022년 05월 03일","15.33","15.60","15.75","15.07","10.92M","-1.54%"
"2022년 05월 02일","15.57","15.45","15.58","15.10","6.79M","1.37%"
"2022년 04월 29일","15.36","15.50","15.80","15.32","4.37M","-1.79%"
"2022년 04월 28일","15.64","15.31","15.79","15.05","5.93M","3.99%"
"2022년 04월 27일","15.04","14.75","15.26","14.63","7.39M","1.55%"
"2022년 04월 26일","14.81","15.64","15.82","14.70","7.50M","-6.09%"
"2022년 04월 25일","15.77","15.35","15.80","15.24","5.69M","1.94%"
