"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","141.39","139.04","143.12","136.93","1.02M","2.12%"
"2022년 05월 26일","138.46","137.34","139.44","135.71","1.28M","1.46%"
"2022년 05월 25일","136.47","133.85","137.11","133.01","1.03M","2.25%"
"2022년 05월 24일","133.47","138.74","138.74","132.09","1.06M","-4.21%"
"2022년 05월 23일","139.34","141.92","142.07","137.72","710.63K","-0.21%"
"2022년 05월 20일","139.64","144.20","144.46","136.11","1.69M","-2.10%"
"2022년 05월 19일","142.63","143.37","145.19","139.84","1.02M","-0.26%"
"2022년 05월 18일","143.00","143.71","145.14","141.99","1.10M","-2.42%"
"2022년 05월 17일","146.55","143.79","147.41","142.60","950.50K","2.81%"
"2022년 05월 16일","142.54","134.18","146.67","134.14","2.01M","5.09%"
"2022년 05월 13일","135.63","129.25","136.83","129.20","1.65M","6.71%"
"2022년 05월 12일","127.10","118.61","127.27","118.27","1.54M","6.40%"
"2022년 05월 11일","119.45","118.15","123.04","116.30","2.18M","-0.85%"
"2022년 05월 10일","120.48","114.34","124.08","114.26","2.12M","10.73%"
"2022년 05월 09일","108.81","120.46","120.80","105.43","2.62M","-11.85%"
"2022년 05월 06일","123.44","126.79","127.99","122.38","804.07K","-4.08%"
"2022년 05월 05일","128.69","132.40","133.69","127.06","784.77K","-2.99%"
"2022년 05월 04일","132.65","131.01","133.39","127.57","1.15M","0.87%"
"2022년 05월 03일","131.51","130.17","133.30","130.15","555.30K","0.81%"
"2022년 05월 02일","130.45","130.39","131.19","126.96","991.41K","-0.43%"
"2022년 04월 29일","131.01","136.32","137.01","130.20","1.54M","0.60%"
