"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.490","1.520","1.550","1.480","13.61K","0.68%"
"2022년 05월 26일","1.480","1.500","1.530","1.470","16.51K","-0.67%"
"2022년 05월 25일","1.490","1.540","1.540","1.470","16.34K","2.41%"
"2022년 05월 24일","1.455","1.453","1.500","1.453","11.97K","-2.09%"
"2022년 05월 23일","1.486","1.460","1.490","1.450","33.42K","1.09%"
"2022년 05월 20일","1.470","1.590","1.590","1.470","12.20K","-0.68%"
"2022년 05월 19일","1.480","1.640","1.640","1.470","46.68K","0.00%"
"2022년 05월 18일","1.480","1.580","1.580","1.480","26.50K","-5.50%"
"2022년 05월 17일","1.566","1.510","1.566","1.510","3.73K","5.82%"
"2022년 05월 16일","1.480","1.460","1.520","1.460","45.07K","0.68%"
"2022년 05월 13일","1.470","1.500","1.500","1.470","7.14K","2.08%"
"2022년 05월 12일","1.440","1.430","1.511","1.420","34.12K","2.13%"
"2022년 05월 11일","1.410","1.500","1.670","1.410","20.10K","-2.76%"
"2022년 05월 10일","1.450","1.575","1.600","1.450","31.15K","-8.23%"
"2022년 05월 09일","1.580","1.700","1.700","1.570","42.22K","-4.82%"
"2022년 05월 06일","1.660","1.670","1.670","1.620","33.74K","0.61%"
"2022년 05월 05일","1.650","1.680","1.680","1.650","33.79K","-1.20%"
"2022년 05월 04일","1.670","1.670","1.670","1.640","21.34K","0.60%"
"2022년 05월 03일","1.660","1.670","1.694","1.650","2.16K","0.61%"
"2022년 05월 02일","1.650","1.720","1.720","1.650","13.37K","-2.37%"
"2022년 04월 29일","1.690","1.670","1.730","1.670","5.27K","-2.87%"
