"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","105.29","104.95","105.88","102.98","846.44K","-0.31%"
"2022년 05월 23일","105.62","106.16","106.51","104.64","1.17M","0.17%"
"2022년 05월 20일","105.44","104.73","105.55","102.57","1.40M","1.69%"
"2022년 05월 19일","103.69","104.56","105.99","102.08","2.00M","-0.83%"
"2022년 05월 18일","104.56","113.49","113.99","104.16","1.52M","-8.94%"
"2022년 05월 17일","114.83","111.66","115.10","111.37","1.56M","3.22%"
"2022년 05월 16일","111.25","111.50","112.14","109.14","1.42M","-0.30%"
"2022년 05월 13일","111.59","111.38","114.91","111.01","1.88M","0.40%"
"2022년 05월 12일","111.14","107.99","111.20","107.64","2.12M","2.92%"
"2022년 05월 11일","107.99","108.87","109.87","107.26","1.75M","-0.95%"
"2022년 05월 10일","109.03","109.60","110.56","106.38","1.96M","-0.67%"
"2022년 05월 09일","109.76","107.48","111.57","106.98","3.01M","1.58%"
"2022년 05월 06일","108.05","108.81","110.13","106.84","1.75M","-0.93%"
"2022년 05월 05일","109.06","109.97","111.55","108.60","1.96M","-1.58%"
"2022년 05월 04일","110.81","103.64","110.95","103.37","2.38M","7.95%"
"2022년 05월 03일","102.65","98.00","103.58","97.99","1.93M","2.64%"
"2022년 05월 02일","100.01","99.04","100.85","98.15","2.03M","0.95%"
"2022년 04월 29일","99.07","102.11","103.62","98.87","2.96M","-3.22%"
"2022년 04월 28일","102.37","101.28","102.58","100.67","1.51M","1.84%"
"2022년 04월 27일","100.52","98.22","101.30","98.22","1.33M","2.15%"
"2022년 04월 26일","98.40","100.49","101.58","98.36","1.39M","-2.28%"
"2022년 04월 25일","100.70","99.42","100.77","97.94","1.47M","1.28%"
