"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","43.55","45.00","45.27","42.26","12.92M","-1.49%"
"2022년 05월 19일","44.21","43.94","45.35","43.87","10.16M","-0.94%"
"2022년 05월 18일","44.63","46.21","47.15","44.27","12.12M","-4.98%"
"2022년 05월 17일","46.97","45.42","47.10","45.40","13.62M","7.88%"
"2022년 05월 16일","43.54","43.17","44.60","42.98","9.74M","0.62%"
"2022년 05월 13일","43.27","42.35","43.64","42.19","13.67M","4.27%"
"2022년 05월 12일","41.50","42.25","42.82","40.11","19.08M","-3.89%"
"2022년 05월 11일","43.18","43.90","45.98","42.94","15.34M","-2.13%"
"2022년 05월 10일","44.12","44.20","44.85","43.08","14.08M","1.87%"
"2022년 05월 09일","43.31","46.56","46.88","42.92","16.39M","-8.86%"
"2022년 05월 06일","47.52","48.81","48.95","46.50","13.82M","-2.82%"
"2022년 05월 05일","48.90","50.97","51.73","48.47","15.54M","-5.78%"
"2022년 05월 04일","51.90","51.01","52.13","50.07","12.95M","1.01%"
"2022년 05월 03일","51.38","50.39","51.80","49.65","12.15M","2.37%"
"2022년 05월 02일","50.19","50.49","50.83","48.70","13.39M","-0.61%"
"2022년 04월 29일","50.50","51.38","52.48","50.31","10.70M","-2.55%"
"2022년 04월 28일","51.82","50.70","51.96","49.93","12.74M","3.06%"
"2022년 04월 27일","50.28","48.75","50.51","48.18","13.38M","2.91%"
"2022년 04월 26일","48.86","50.74","51.06","48.61","15.93M","-4.76%"
"2022년 04월 25일","51.30","51.01","51.68","49.73","16.13M","-0.31%"
"2022년 04월 22일","51.46","52.01","53.12","51.12","23.37M","1.20%"
