"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.86","6.82","7.24","6.63","11.07K","1.33%"
"2022년 05월 26일","6.77","6.80","7.24","6.65","8.13K","-3.29%"
"2022년 05월 25일","7.00","6.95","7.38","6.64","8.78K","0.62%"
"2022년 05월 24일","6.96","6.93","6.99","6.80","1.49K","-0.11%"
"2022년 05월 23일","6.96","7.17","7.42","6.96","7.33K","0.50%"
"2022년 05월 20일","6.93","6.92","7.85","6.89","13.67K","1.91%"
"2022년 05월 19일","6.80","6.90","7.19","6.80","3.51K","-2.86%"
"2022년 05월 18일","7.00","7.34","7.34","6.60","29.79K","-3.98%"
"2022년 05월 17일","7.29","7.30","7.75","7.29","3.75K","-0.14%"
"2022년 05월 16일","7.30","7.46","7.78","7.29","3.42K","0.00%"
"2022년 05월 13일","7.30","7.57","7.89","7.06","7.67K","-4.39%"
"2022년 05월 12일","7.64","6.92","7.66","6.80","17.64K","9.70%"
"2022년 05월 11일","6.96","7.25","7.46","6.60","19.60K","-3.20%"
"2022년 05월 10일","7.19","7.16","7.78","7.16","2.64K","1.99%"
"2022년 05월 09일","7.05","7.48","7.48","7.05","12.51K","-5.77%"
"2022년 05월 06일","7.48","7.51","7.52","7.45","9.78K","-1.23%"
"2022년 05월 05일","7.57","7.72","7.76","7.57","1.61K","-1.85%"
"2022년 05월 04일","7.72","7.70","7.88","7.70","9.34K","-2.18%"
"2022년 05월 03일","7.89","7.89","7.89","7.89","0.52K","1.41%"
"2022년 05월 02일","7.78","7.79","8.00","7.68","2.91K","0.26%"
"2022년 04월 29일","7.76","7.90","8.00","7.66","6.13K","-1.52%"
