"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","18.87","18.70","18.98","18.56","193.10K","1.07%"
"2022년 05월 26일","18.67","18.76","18.98","18.58","247.67K","-0.53%"
"2022년 05월 25일","18.77","18.01","18.93","18.00","246.15K","4.05%"
"2022년 05월 24일","18.04","17.95","18.09","17.62","250.77K","-0.11%"
"2022년 05월 23일","18.06","18.29","18.32","17.83","275.57K","-0.22%"
"2022년 05월 20일","18.10","18.25","18.42","17.49","343.62K","0.61%"
"2022년 05월 19일","17.99","17.49","18.11","17.28","392.98K","0.28%"
"2022년 05월 18일","17.94","18.12","18.44","17.71","385.44K","-2.92%"
"2022년 05월 17일","18.48","17.58","18.50","17.58","359.82K","7.01%"
"2022년 05월 16일","17.27","17.43","17.58","17.22","269.28K","-1.76%"
"2022년 05월 13일","17.58","17.47","17.66","17.18","420.91K","1.91%"
"2022년 05월 12일","17.25","17.37","17.49","16.71","359.68K","-1.48%"
"2022년 05월 11일","17.51","17.52","18.02","17.32","387.40K","-0.57%"
"2022년 05월 10일","17.61","17.65","17.94","17.08","631.39K","0.86%"
"2022년 05월 09일","17.46","18.04","18.57","17.36","444.73K","-4.80%"
"2022년 05월 06일","18.34","16.89","18.47","16.67","735.64K","9.04%"
"2022년 05월 05일","16.82","17.60","17.60","16.30","840.35K","-4.43%"
"2022년 05월 04일","17.60","17.75","17.82","17.13","441.23K","-0.79%"
"2022년 05월 03일","17.74","17.53","17.94","17.53","361.29K","0.23%"
"2022년 05월 02일","17.70","17.39","17.70","17.31","207.06K","1.78%"
"2022년 04월 29일","17.39","17.70","17.90","17.29","319.57K","-2.14%"
