"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","77.40","78.06","78.21","77.01","4.90M","-0.44%"
"2022년 05월 19일","77.74","77.92","78.29","77.41","4.84M","-0.23%"
"2022년 05월 18일","77.92","78.53","78.62","77.79","3.90M","-0.79%"
"2022년 05월 17일","78.54","78.50","78.57","78.00","4.08M","0.69%"
"2022년 05월 16일","78.00","77.48","78.03","77.38","3.48M","0.33%"
"2022년 05월 13일","77.74","77.43","78.32","77.34","4.68M","0.47%"
"2022년 05월 12일","77.38","76.88","77.87","76.50","5.09M","-0.12%"
"2022년 05월 11일","77.47","76.68","78.14","76.45","6.47M","0.72%"
"2022년 05월 10일","76.92","77.71","77.88","76.15","6.74M","-0.32%"
"2022년 05월 09일","77.17","77.42","77.64","76.34","8.48M","-0.86%"
"2022년 05월 06일","77.84","78.70","78.86","77.48","10.36M","-1.17%"
"2022년 05월 05일","78.76","79.11","79.11","78.53","7.75M","-0.61%"
"2022년 05월 04일","79.24","79.08","79.50","78.66","8.10M","0.58%"
"2022년 05월 03일","78.78","78.50","79.39","78.18","10.98M","0.92%"
"2022년 05월 02일","78.06","77.17","78.22","76.94","14.68M","3.25%"
"2022년 04월 29일","75.60","76.41","76.75","75.33","8.85M","-1.43%"
"2022년 04월 28일","76.70","76.45","77.36","76.18","8.16M","0.79%"
"2022년 04월 27일","76.10","76.82","77.28","76.06","7.32M","-1.25%"
"2022년 04월 26일","77.06","77.82","78.06","77.02","10.76M","-1.27%"
"2022년 04월 25일","78.05","78.28","78.46","77.41","8.66M","-0.71%"
"2022년 04월 22일","78.61","78.85","79.01","78.53","3.89M","-0.37%"
