"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","101.03","97.03","101.71","94.99","71.90K","5.25%"
"2022년 05월 26일","95.99","95.18","98.11","93.97","78.18K","2.23%"
"2022년 05월 25일","93.90","94.34","95.58","90.04","157.18K","-1.33%"
"2022년 05월 24일","95.17","98.05","98.05","93.58","108.87K","-3.24%"
"2022년 05월 23일","98.36","101.78","101.78","93.39","82.47K","-2.25%"
"2022년 05월 20일","100.62","102.49","102.49","98.46","109.84K","-0.01%"
"2022년 05월 19일","100.63","96.04","101.87","95.14","107.58K","4.86%"
"2022년 05월 18일","95.97","95.15","100.45","95.01","119.95K","-1.62%"
"2022년 05월 17일","97.55","95.58","102.97","95.58","192.95K","4.53%"
"2022년 05월 16일","93.32","87.69","94.35","87.69","84.47K","5.82%"
"2022년 05월 13일","88.19","86.72","89.24","85.76","110.71K","3.89%"
"2022년 05월 12일","84.89","84.69","88.24","82.92","91.98K","-0.97%"
"2022년 05월 11일","85.72","88.72","91.87","85.39","78.51K","-4.11%"
"2022년 05월 10일","89.39","89.77","92.77","87.22","112.23K","-0.62%"
"2022년 05월 09일","89.95","99.90","100.00","86.93","182.43K","-10.80%"
"2022년 05월 06일","100.84","104.05","105.61","99.84","95.94K","-4.07%"
"2022년 05월 05일","105.12","111.48","112.99","101.64","116.17K","-6.86%"
"2022년 05월 04일","112.86","109.47","114.36","107.00","133.75K","2.67%"
"2022년 05월 03일","109.93","111.70","113.91","107.88","74.20K","-0.95%"
"2022년 05월 02일","110.98","109.03","113.25","105.86","104.18K","1.04%"
"2022년 04월 29일","109.84","117.99","121.39","108.92","114.27K","-6.33%"
