"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","15.14","15.11","15.20","14.96","142.32K","0.80%"
"2022년 05월 26일","15.02","14.98","15.17","14.92","147.99K","1.01%"
"2022년 05월 25일","14.87","14.65","15.10","14.65","142.67K","0.34%"
"2022년 05월 24일","14.82","14.75","14.87","14.50","187.01K","-0.40%"
"2022년 05월 23일","14.88","14.96","15.03","14.75","175.54K","0.61%"
"2022년 05월 20일","14.79","14.84","14.87","14.55","169.44K","0.07%"
"2022년 05월 19일","14.78","14.88","15.19","14.72","231.80K","-1.53%"
"2022년 05월 18일","15.01","15.04","15.38","14.88","210.48K","-0.53%"
"2022년 05월 17일","15.09","15.21","16.52","14.98","377.60K","-0.85%"
"2022년 05월 16일","15.22","15.00","15.63","15.00","240.77K","1.74%"
"2022년 05월 13일","14.96","15.20","15.24","14.80","429.86K","-0.66%"
"2022년 05월 12일","15.06","15.12","15.13","14.85","445.14K","-0.92%"
"2022년 05월 11일","15.20","14.79","15.35","14.72","370.26K","2.63%"
"2022년 05월 10일","14.81","15.29","15.29","14.75","391.71K","-2.50%"
"2022년 05월 09일","15.19","15.02","15.25","15.02","439.87K","-0.72%"
"2022년 05월 06일","15.30","15.18","15.36","15.00","193.10K","1.06%"
"2022년 05월 05일","15.14","15.88","15.88","15.07","230.78K","-5.79%"
"2022년 05월 04일","16.07","15.78","16.11","15.63","114.37K","2.23%"
"2022년 05월 03일","15.72","15.39","15.93","15.19","114.27K","2.28%"
"2022년 05월 02일","15.37","15.03","15.58","15.02","273.08K","-0.19%"
"2022년 04월 29일","15.40","15.54","16.10","15.34","148.40K","-0.39%"
