"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.440","3.380","3.440","3.220","7.27K","3.30%"
"2022년 05월 26일","3.330","3.440","3.440","3.250","6.30K","1.06%"
"2022년 05월 25일","3.295","3.410","3.410","3.220","1.88K","0.46%"
"2022년 05월 24일","3.280","3.480","3.480","3.130","8.17K","-1.80%"
"2022년 05월 23일","3.340","3.100","3.350","3.100","8.42K","7.74%"
"2022년 05월 20일","3.100","3.320","3.320","3.100","4.37K","-3.73%"
"2022년 05월 19일","3.220","3.090","3.285","3.010","24.50K","5.58%"
"2022년 05월 18일","3.050","3.150","3.150","2.930","11.89K","-1.29%"
"2022년 05월 17일","3.090","3.000","3.110","2.970","13.33K","1.64%"
"2022년 05월 16일","3.040","3.040","3.050","3.020","6.58K","-1.62%"
"2022년 05월 13일","3.090","2.910","3.120","2.910","10.63K","2.66%"
"2022년 05월 12일","3.010","3.382","3.382","2.743","39.09K","-11.44%"
"2022년 05월 11일","3.399","3.400","3.400","3.330","5.80K","-1.90%"
"2022년 05월 10일","3.465","3.300","3.890","3.300","18.01K","2.21%"
"2022년 05월 09일","3.390","3.520","3.520","3.260","13.34K","-6.09%"
"2022년 05월 06일","3.610","3.630","3.670","3.525","13.26K","-0.69%"
"2022년 05월 05일","3.635","3.630","3.635","3.560","5.19K","-0.95%"
"2022년 05월 04일","3.670","3.740","3.820","3.620","21.58K","-2.39%"
"2022년 05월 03일","3.760","3.840","3.840","3.750","1.01K","1.62%"
"2022년 05월 02일","3.700","3.600","3.830","3.600","3.75K","-2.12%"
"2022년 04월 29일","3.780","3.530","3.850","3.530","20.59K","0.27%"
