"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","29.98","29.27","30.00","29.27","9.64K","1.46%"
"2022년 05월 26일","29.55","29.47","29.96","29.47","16.03K","0.37%"
"2022년 05월 25일","29.44","29.18","29.67","28.75","19.55K","1.27%"
"2022년 05월 24일","29.07","28.11","29.25","28.11","15.03K","1.64%"
"2022년 05월 23일","28.60","28.37","29.36","28.07","11.78K","1.06%"
"2022년 05월 20일","28.30","28.23","28.50","27.91","13.72K","0.75%"
"2022년 05월 19일","28.09","29.01","29.01","28.03","27.19K","-3.14%"
"2022년 05월 18일","29.00","28.81","29.28","28.81","13.74K","-0.38%"
"2022년 05월 17일","29.11","29.09","29.37","28.95","12.37K","1.04%"
"2022년 05월 16일","28.81","28.34","29.38","28.34","16.72K","1.09%"
"2022년 05월 13일","28.50","29.38","29.38","28.50","18.82K","-2.23%"
"2022년 05월 12일","29.15","29.41","29.53","28.89","15.65K","-0.88%"
"2022년 05월 11일","29.41","29.80","29.80","29.28","16.73K","-0.34%"
"2022년 05월 10일","29.51","29.78","29.83","29.03","19.74K","-0.17%"
"2022년 05월 09일","29.56","28.62","29.56","28.34","16.40K","2.85%"
"2022년 05월 06일","28.74","28.75","28.89","28.54","15.42K","-0.38%"
"2022년 05월 05일","28.85","28.71","29.03","28.26","20.28K","0.42%"
"2022년 05월 04일","28.73","28.00","28.84","27.90","11.36K","2.75%"
"2022년 05월 03일","27.96","27.91","28.07","27.70","13.25K","0.87%"
"2022년 05월 02일","27.72","28.28","28.59","27.52","41.44K","-1.53%"
"2022년 04월 29일","28.15","29.39","29.39","28.15","12.76K","-3.53%"
