"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","93.93","93.85","94.07","93.75","2.22M","0.01%"
"2022년 05월 19일","93.92","93.86","94.01","93.74","3.57M","-0.05%"
"2022년 05월 18일","93.97","94.15","94.20","93.95","2.35M","-0.29%"
"2022년 05월 17일","94.24","93.93","94.25","93.92","2.54M","0.14%"
"2022년 05월 16일","94.11","94.12","94.43","94.07","3.22M","-0.11%"
"2022년 05월 13일","94.21","94.10","94.24","93.90","2.55M","0.01%"
"2022년 05월 12일","94.20","93.98","94.22","93.79","2.72M","0.22%"
"2022년 05월 11일","93.99","93.82","94.20","93.80","2.82M","-0.16%"
"2022년 05월 10일","94.14","93.73","94.16","93.73","3.61M","0.50%"
"2022년 05월 09일","93.67","93.90","93.95","93.59","3.79M","-0.35%"
"2022년 05월 06일","94.00","94.12","94.25","93.90","4.28M","-0.13%"
"2022년 05월 05일","94.12","94.24","94.38","93.96","4.78M","-0.26%"
"2022년 05월 04일","94.37","93.90","94.46","93.90","4.22M","0.24%"
"2022년 05월 03일","94.14","93.70","94.18","93.70","3.50M","0.34%"
"2022년 05월 02일","93.82","93.65","93.85","93.56","2.66M","0.19%"
"2022년 04월 29일","93.64","93.75","93.86","93.60","2.98M","-0.16%"
"2022년 04월 28일","93.79","93.73","93.88","93.71","1.64M","-0.01%"
"2022년 04월 27일","93.80","93.52","93.86","93.52","4.23M","0.20%"
"2022년 04월 26일","93.61","93.72","93.86","93.58","3.06M","-0.21%"
"2022년 04월 25일","93.81","93.67","93.87","93.65","2.46M","0.12%"
"2022년 04월 22일","93.70","93.36","93.98","93.26","4.14M","0.39%"
