"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","28.07","26.94","28.10","26.63","460.49K","4.97%"
"2022년 05월 26일","26.74","26.98","27.26","26.60","410.60K","-0.71%"
"2022년 05월 25일","26.93","26.68","27.12","26.23","301.04K","0.79%"
"2022년 05월 24일","26.72","26.78","27.17","26.04","279.56K","-1.80%"
"2022년 05월 23일","27.21","27.71","28.21","26.88","313.15K","-0.66%"
"2022년 05월 20일","27.39","28.37","28.45","26.64","357.82K","-1.44%"
"2022년 05월 19일","27.79","26.86","28.28","26.77","564.21K","3.39%"
"2022년 05월 18일","26.88","27.76","28.08","26.21","540.88K","-6.41%"
"2022년 05월 17일","28.72","28.43","28.87","27.73","363.06K","3.98%"
"2022년 05월 16일","27.62","28.11","28.77","27.47","302.17K","-2.40%"
"2022년 05월 13일","28.30","27.84","28.54","27.54","395.69K","3.44%"
"2022년 05월 12일","27.36","25.20","27.50","25.20","677.45K","7.00%"
"2022년 05월 11일","25.57","26.28","27.29","25.48","605.26K","-3.47%"
"2022년 05월 10일","26.49","26.61","27.20","25.11","461.42K","4.17%"
"2022년 05월 09일","25.43","26.58","27.43","25.18","1.24M","-5.46%"
"2022년 05월 06일","26.90","28.02","28.16","26.49","546.87K","-5.68%"
"2022년 05월 05일","28.52","30.91","31.72","27.28","671.74K","-8.15%"
"2022년 05월 04일","31.05","31.63","32.16","28.66","751.63K","-0.99%"
"2022년 05월 03일","31.36","29.76","31.49","29.43","513.61K","4.67%"
"2022년 05월 02일","29.96","28.57","30.41","28.49","479.20K","5.12%"
"2022년 04월 29일","28.50","31.16","31.45","28.39","570.41K","-9.26%"
