"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.53","4.60","4.60","4.39","15.19K","-0.36%"
"2022년 05월 26일","4.55","4.62","4.74","4.55","4.56K","0.44%"
"2022년 05월 25일","4.53","4.58","4.58","4.53","5.53K","-0.88%"
"2022년 05월 24일","4.57","4.74","4.74","4.56","2.78K","-0.44%"
"2022년 05월 23일","4.59","4.89","4.89","4.59","10.83K","0.00%"
"2022년 05월 20일","4.59","4.76","4.83","4.59","26.27K","-5.65%"
"2022년 05월 19일","4.86","4.88","5.00","4.84","2.76K","-1.72%"
"2022년 05월 18일","4.95","5.04","5.04","4.92","8.08K","0.41%"
"2022년 05월 17일","4.93","4.77","4.95","4.77","6.30K","-0.40%"
"2022년 05월 16일","4.95","5.08","5.12","4.86","19.55K","-0.60%"
"2022년 05월 13일","4.98","4.91","5.01","4.78","3.43K","5.06%"
"2022년 05월 12일","4.74","4.63","4.74","4.50","15.50K","4.64%"
"2022년 05월 11일","4.53","4.53","4.60","4.50","15.60K","-1.31%"
"2022년 05월 10일","4.59","4.74","4.82","4.50","14.75K","-2.75%"
"2022년 05월 09일","4.72","5.02","5.02","4.65","21.05K","-5.79%"
"2022년 05월 06일","5.01","4.97","5.17","4.88","49.90K","3.30%"
"2022년 05월 05일","4.85","5.60","5.60","4.38","89.91K","-22.91%"
"2022년 05월 04일","6.29","6.48","6.48","6.21","8.25K","0.66%"
"2022년 05월 03일","6.25","6.44","6.63","6.25","15.59K","-1.88%"
"2022년 05월 02일","6.37","6.50","6.50","6.35","6.37K","-2.75%"
