"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","77.39","75.40","77.65","75.21","165.55K","4.71%"
"2022년 05월 26일","73.91","71.67","74.41","71.67","165.01K","2.95%"
"2022년 05월 25일","71.79","70.70","72.51","70.58","164.46K","0.64%"
"2022년 05월 24일","71.33","72.13","72.68","69.55","249.53K","-2.13%"
"2022년 05월 23일","72.88","73.85","74.51","71.78","182.50K","-1.19%"
"2022년 05월 20일","73.76","75.45","75.45","70.64","193.05K","0.03%"
"2022년 05월 19일","73.74","73.19","75.32","73.19","287.48K","0.41%"
"2022년 05월 18일","73.44","75.58","77.53","72.64","351.15K","-5.25%"
"2022년 05월 17일","77.51","75.66","77.64","75.41","212.87K","5.61%"
"2022년 05월 16일","73.39","73.46","74.60","72.88","164.28K","-1.50%"
"2022년 05월 13일","74.51","73.67","75.73","73.13","227.01K","3.13%"
"2022년 05월 12일","72.25","70.34","72.37","69.83","255.05K","2.26%"
"2022년 05월 11일","70.65","73.34","74.49","70.37","203.31K","-4.19%"
"2022년 05월 10일","73.74","73.89","74.97","71.99","279.79K","2.40%"
"2022년 05월 09일","72.01","73.57","75.41","71.50","350.58K","-4.46%"
"2022년 05월 06일","75.37","75.10","76.97","73.53","313.92K","-0.92%"
"2022년 05월 05일","76.07","81.80","81.80","74.71","360.62K","-5.43%"
"2022년 05월 04일","80.44","76.52","80.76","75.49","359.09K","5.50%"
"2022년 05월 03일","76.25","76.00","77.18","75.09","255.05K","0.41%"
"2022년 05월 02일","75.94","73.59","76.10","73.04","207.78K","3.98%"
"2022년 04월 29일","73.03","73.97","76.26","72.90","323.48K","-3.54%"
