"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.9900","1.8300","1.9900","1.8300","38.72K","5.85%"
"2022년 05월 26일","1.8800","1.9501","1.9501","1.7600","47.37K","1.08%"
"2022년 05월 25일","1.8600","1.9000","1.9300","1.7299","72.66K","-4.12%"
"2022년 05월 24일","1.9400","2.0848","2.0848","1.8200","59.89K","-4.43%"
"2022년 05월 23일","2.0300","1.9300","2.0300","1.8900","18.30K","4.10%"
"2022년 05월 20일","1.9500","1.8600","2.0250","1.8600","20.03K","-2.01%"
"2022년 05월 19일","1.9900","1.8400","1.9900","1.8400","35.69K","9.34%"
"2022년 05월 18일","1.8200","1.9200","1.9200","1.7600","65.33K","-1.62%"
"2022년 05월 17일","1.8500","1.9200","1.9400","1.7800","69.62K","-2.63%"
"2022년 05월 16일","1.9000","1.8600","1.9900","1.8600","6.73K","0.53%"
"2022년 05월 13일","1.8900","1.8100","1.9100","1.8100","21.29K","6.78%"
"2022년 05월 12일","1.7700","1.7900","1.7900","1.7028","19.94K","5.36%"
"2022년 05월 11일","1.6800","1.8900","1.8900","1.6700","47.56K","-7.18%"
"2022년 05월 10일","1.8100","1.8600","1.9100","1.7000","44.82K","1.12%"
"2022년 05월 09일","1.7900","1.9700","2.0000","1.7500","81.63K","-10.50%"
"2022년 05월 06일","2.0000","2.0000","2.0900","1.9100","57.78K","-0.99%"
"2022년 05월 05일","2.0200","2.1700","2.2400","1.9800","123.30K","-9.82%"
"2022년 05월 04일","2.2400","2.1700","2.3500","2.0943","170.88K","3.23%"
"2022년 05월 03일","2.1700","2.0800","2.2200","2.0214","131.09K","4.83%"
"2022년 05월 02일","2.0700","1.9600","2.1200","1.8900","109.60K","6.70%"
"2022년 04월 29일","1.9400","2.1200","2.3200","1.8909","141.71K","-3.96%"
