"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","461.21","452.90","461.87","449.78","522.51K","1.99%"
"2022년 05월 26일","452.22","448.37","454.14","445.37","493.05K","1.69%"
"2022년 05월 25일","444.69","441.90","446.94","438.73","463.92K","0.97%"
"2022년 05월 24일","440.42","439.50","440.88","431.99","618.34K","-0.22%"
"2022년 05월 23일","441.39","441.80","445.79","440.10","546.71K","0.40%"
"2022년 05월 20일","439.62","432.68","440.85","426.24","646.81K","1.76%"
"2022년 05월 19일","432.00","413.80","435.88","410.87","1.07M","2.85%"
"2022년 05월 18일","420.04","436.76","437.39","416.95","936.05K","-4.66%"
"2022년 05월 17일","440.59","445.68","445.96","438.47","495.79K","-0.09%"
"2022년 05월 16일","440.98","439.21","444.85","435.66","453.51K","0.48%"
"2022년 05월 13일","438.89","430.02","440.71","426.60","832.14K","2.32%"
"2022년 05월 12일","428.94","431.42","433.23","421.83","1.06M","-0.65%"
"2022년 05월 11일","431.73","431.46","445.00","430.83","787.97K","-0.25%"
"2022년 05월 10일","432.80","427.70","435.89","424.05","1.05M","1.95%"
"2022년 05월 09일","424.51","427.16","429.00","421.51","896.73K","-1.43%"
"2022년 05월 06일","430.66","430.38","437.25","426.36","784.21K","-0.77%"
"2022년 05월 05일","434.00","439.82","442.71","430.37","679.35K","-1.89%"
"2022년 05월 04일","442.34","437.66","443.30","430.43","669.58K","1.97%"
"2022년 05월 03일","433.78","436.37","442.10","432.98","596.97K","0.06%"
"2022년 05월 02일","433.51","448.54","448.56","425.89","1.02M","-2.49%"
