"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","19.85","19.62","20.00","19.62","80.90K","0.71%"
"2022년 05월 26일","19.71","19.41","19.99","19.15","148.49K","2.28%"
"2022년 05월 25일","19.27","19.46","19.74","19.22","108.46K","-1.38%"
"2022년 05월 24일","19.54","19.47","20.04","18.81","194.93K","1.03%"
"2022년 05월 23일","19.34","19.76","19.84","19.26","111.38K","-2.22%"
"2022년 05월 20일","19.78","20.10","20.10","19.47","82.64K","-1.30%"
"2022년 05월 19일","20.04","19.83","20.26","19.60","176.87K","0.65%"
"2022년 05월 18일","19.91","20.73","20.73","19.68","156.55K","-4.00%"
"2022년 05월 17일","20.74","21.35","21.38","20.69","104.19K","-1.80%"
"2022년 05월 16일","21.12","21.18","21.33","20.77","118.59K","-0.28%"
"2022년 05월 13일","21.18","21.73","23.06","21.08","131.84K","-1.49%"
"2022년 05월 12일","21.50","21.21","21.58","21.02","167.72K","0.70%"
"2022년 05월 11일","21.35","23.78","23.86","21.28","180.64K","-10.22%"
"2022년 05월 10일","23.78","23.80","24.08","23.45","174.02K","0.08%"
"2022년 05월 09일","23.76","23.71","23.95","23.50","126.16K","-0.42%"
"2022년 05월 06일","23.86","24.08","24.09","23.58","247.85K","-1.32%"
"2022년 05월 05일","24.18","24.61","24.71","23.86","434.49K","-2.42%"
"2022년 05월 04일","24.78","24.05","24.78","23.99","109.17K","3.04%"
"2022년 05월 03일","24.05","23.76","24.10","23.12","113.31K","1.26%"
"2022년 05월 02일","23.75","23.65","24.20","23.40","191.38K","1.11%"
"2022년 04월 29일","23.49","24.19","24.19","23.43","234.58K","-3.57%"
